date,product_id,product_name,category,units_sold,revenue,average_price,promotion_active,promotion_type,discount_pct,marketing_spend,temperature_c,rainfall_mm,footfall_index,festival,festival_intensity,holiday,competitor_promo,stock_available,stockout_flag,day_of_week,weekend,month,season
2025-07-19,IC-CHO,Chocolate Ice Cream,Ice Cream,217,220.82,1.02,0,None,0.0,0.0,33.5,6.4,110.6,None,0.0,0,0,366,0,5,1,7,Monsoon
2025-07-20,IC-CHO,Chocolate Ice Cream,Ice Cream,93,94.1,1.02,0,None,0.0,0.0,34.4,0.2,110.8,None,0.0,0,0,236,1,6,1,7,Monsoon
2025-07-21,IC-CHO,Chocolate Ice Cream,Ice Cream,178,186.74,1.02,0,None,0.0,0.0,36.3,3.7,100.7,None,0.0,0,1,313,0,0,0,7,Monsoon
2025-07-22,IC-CHO,Chocolate Ice Cream,Ice Cream,188,194.77,1.02,0,None,0.0,0.0,33.9,11.1,108.4,None,0.0,0,0,244,0,1,0,7,Monsoon
2025-07-23,IC-CHO,Chocolate Ice Cream,Ice Cream,179,183.8,1.02,0,None,0.0,0.0,34.8,4.4,95.1,None,0.0,0,0,302,0,2,0,7,Monsoon
2025-07-24,IC-CHO,Chocolate Ice Cream,Ice Cream,144,146.51,1.02,0,None,0.0,0.0,29.9,14.1,96.9,None,0.0,0,0,314,0,3,0,7,Monsoon
2025-07-25,IC-CHO,Chocolate Ice Cream,Ice Cream,161,163.92,1.02,0,None,0.0,0.0,33.5,13.4,87.8,None,0.0,0,0,188,0,4,0,7,Monsoon
2025-07-26,IC-CHO,Chocolate Ice Cream,Ice Cream,200,208.1,1.02,0,None,0.0,0.0,32.0,3.7,108.4,None,0.0,0,0,271,0,5,1,7,Monsoon
2025-07-27,IC-CHO,Chocolate Ice Cream,Ice Cream,193,197.83,1.02,0,None,0.0,0.0,31.2,7.0,108.7,None,0.0,0,0,225,0,6,1,7,Monsoon
2025-07-28,IC-CHO,Chocolate Ice Cream,Ice Cream,168,165.18,1.02,0,None,0.0,0.0,31.8,18.8,97.9,None,0.0,0,0,204,0,0,0,7,Monsoon
2025-07-29,IC-CHO,Chocolate Ice Cream,Ice Cream,176,184.85,1.02,0,None,0.0,0.0,32.7,1.2,105.9,None,0.0,0,0,355,0,1,0,7,Monsoon
2025-07-30,IC-CHO,Chocolate Ice Cream,Ice Cream,208,191.43,1.02,1,Weekend Flash,10.0,1538.36,34.9,4.5,104.5,None,0.0,0,0,266,0,2,0,7,Monsoon
2025-07-31,IC-CHO,Chocolate Ice Cream,Ice Cream,185,176.22,1.02,1,Loyalty Offer,7.0,1362.72,30.8,1.1,100.5,None,0.0,0,0,233,0,3,0,7,Monsoon
2025-08-01,IC-CHO,Chocolate Ice Cream,Ice Cream,173,178.71,1.02,0,None,0.0,0.0,33.2,2.6,98.1,None,0.0,0,0,204,0,4,0,8,Monsoon
2025-08-02,IC-CHO,Chocolate Ice Cream,Ice Cream,200,205.02,1.02,0,None,0.0,0.0,32.2,22.8,114.9,None,0.0,0,0,376,0,5,1,8,Monsoon
2025-08-03,IC-CHO,Chocolate Ice Cream,Ice Cream,200,205.65,1.02,0,None,0.0,0.0,32.4,4.5,109.6,None,0.0,0,0,294,0,6,1,8,Monsoon
2025-08-04,IC-CHO,Chocolate Ice Cream,Ice Cream,172,174.34,1.02,0,None,0.0,0.0,34.8,0.5,95.4,None,0.0,0,0,318,0,0,0,8,Monsoon
2025-08-05,IC-CHO,Chocolate Ice Cream,Ice Cream,180,180.63,1.02,0,None,0.0,0.0,33.9,2.2,90.8,None,0.0,0,0,240,0,1,0,8,Monsoon
2025-08-06,IC-CHO,Chocolate Ice Cream,Ice Cream,168,171.64,1.02,0,None,0.0,0.0,35.2,0.9,97.1,None,0.0,0,0,290,0,2,0,8,Monsoon
2025-08-07,IC-CHO,Chocolate Ice Cream,Ice Cream,164,169.81,1.02,0,None,0.0,0.0,32.5,7.2,102.9,None,0.0,0,0,325,0,3,0,8,Monsoon
2025-08-08,IC-CHO,Chocolate Ice Cream,Ice Cream,164,165.6,1.02,0,None,0.0,0.0,31.4,9.0,110.4,None,0.0,0,0,291,0,4,0,8,Monsoon
2025-08-09,IC-CHO,Chocolate Ice Cream,Ice Cream,240,242.04,1.02,0,None,0.0,0.0,32.2,12.5,122.2,Raksha Bandhan,1.0,1,0,342,0,5,1,8,Monsoon
2025-08-10,IC-CHO,Chocolate Ice Cream,Ice Cream,211,217.75,1.02,0,None,0.0,0.0,33.0,10.6,104.9,None,0.0,0,0,264,0,6,1,8,Monsoon
2025-08-11,IC-CHO,Chocolate Ice Cream,Ice Cream,156,157.75,1.02,0,None,0.0,0.0,32.8,1.3,92.7,None,0.0,0,0,213,0,0,0,8,Monsoon
2025-08-12,IC-CHO,Chocolate Ice Cream,Ice Cream,187,175.92,1.02,1,Loyalty Offer,7.0,1560.62,30.4,8.6,101.2,None,0.0,0,1,302,0,1,0,8,Monsoon
2025-08-13,IC-CHO,Chocolate Ice Cream,Ice Cream,199,187.24,1.02,1,Loyalty Offer,7.0,1560.62,32.5,5.6,89.5,None,0.0,0,0,291,0,2,0,8,Monsoon
2025-08-14,IC-CHO,Chocolate Ice Cream,Ice Cream,163,165.48,1.02,0,None,0.0,0.0,32.7,13.9,100.9,None,0.0,0,0,190,0,3,0,8,Monsoon
2025-08-15,IC-CHO,Chocolate Ice Cream,Ice Cream,116,115.6,1.02,0,None,0.0,0.0,36.7,11.6,113.8,Independence Day,0.9,1,0,167,1,4,0,8,Monsoon
2025-08-16,IC-CHO,Chocolate Ice Cream,Ice Cream,216,217.93,1.02,0,None,0.0,0.0,35.5,25.0,110.1,None,0.0,0,1,305,0,5,1,8,Monsoon
2025-08-17,IC-CHO,Chocolate Ice Cream,Ice Cream,189,192.41,1.02,0,None,0.0,0.0,30.5,2.4,106.7,None,0.0,0,0,237,0,6,1,8,Monsoon
2025-08-18,IC-CHO,Chocolate Ice Cream,Ice Cream,172,175.05,1.02,0,None,0.0,0.0,31.4,2.0,100.5,None,0.0,0,0,280,0,0,0,8,Monsoon
2025-08-19,IC-CHO,Chocolate Ice Cream,Ice Cream,136,139.93,1.01,0,None,0.0,0.0,29.2,4.0,98.4,None,0.0,0,0,204,0,1,0,8,Monsoon
2025-08-20,IC-CHO,Chocolate Ice Cream,Ice Cream,163,169.02,1.01,0,None,0.0,0.0,30.7,5.8,93.5,None,0.0,0,0,229,0,2,0,8,Monsoon
2025-08-21,IC-CHO,Chocolate Ice Cream,Ice Cream,156,161.1,1.01,0,None,0.0,0.0,32.3,3.2,106.5,None,0.0,0,0,193,0,3,0,8,Monsoon
2025-08-22,IC-CHO,Chocolate Ice Cream,Ice Cream,175,179.41,1.01,0,None,0.0,0.0,33.8,2.6,95.4,None,0.0,0,0,275,0,4,0,8,Monsoon
2025-08-23,IC-CHO,Chocolate Ice Cream,Ice Cream,210,195.53,1.01,1,Bundle Offer,8.0,2002.59,30.2,8.2,110.9,None,0.0,0,0,260,0,5,1,8,Monsoon
2025-08-24,IC-CHO,Chocolate Ice Cream,Ice Cream,180,181.09,1.01,0,None,0.0,0.0,30.3,4.0,94.8,None,0.0,0,0,300,0,6,1,8,Monsoon
2025-08-25,IC-CHO,Chocolate Ice Cream,Ice Cream,160,150.83,1.01,1,Loyalty Offer,7.0,1457.49,27.5,3.1,103.1,None,0.0,0,0,330,0,0,0,8,Monsoon
2025-08-26,IC-CHO,Chocolate Ice Cream,Ice Cream,192,182.19,1.01,1,Loyalty Offer,7.0,1457.49,31.0,1.3,104.0,None,0.0,0,1,357,0,1,0,8,Monsoon
2025-08-27,IC-CHO,Chocolate Ice Cream,Ice Cream,132,135.04,1.01,0,None,0.0,0.0,29.3,0.2,96.6,None,0.0,0,0,258,0,2,0,8,Monsoon
2025-08-28,IC-CHO,Chocolate Ice Cream,Ice Cream,156,159.18,1.01,0,None,0.0,0.0,30.1,17.1,99.2,None,0.0,0,0,305,0,3,0,8,Monsoon
2025-08-29,IC-CHO,Chocolate Ice Cream,Ice Cream,148,149.65,1.01,0,None,0.0,0.0,29.4,16.7,99.0,None,0.0,0,0,315,0,4,0,8,Monsoon
2025-08-30,IC-CHO,Chocolate Ice Cream,Ice Cream,171,174.76,1.01,0,None,0.0,0.0,30.7,11.8,102.9,None,0.0,0,0,300,0,5,1,8,Monsoon
2025-08-31,IC-CHO,Chocolate Ice Cream,Ice Cream,142,145.91,1.01,0,None,0.0,0.0,27.7,9.8,108.7,None,0.0,0,0,203,0,6,1,8,Monsoon
2025-09-01,IC-CHO,Chocolate Ice Cream,Ice Cream,160,150.55,1.01,1,Bundle Offer,8.0,2345.12,28.1,3.6,91.8,None,0.0,0,0,260,0,0,0,9,Monsoon
2025-09-02,IC-CHO,Chocolate Ice Cream,Ice Cream,206,191.7,1.01,1,Bundle Offer,8.0,2345.12,34.5,10.1,92.7,None,0.0,0,0,363,0,1,0,9,Monsoon
2025-09-03,IC-CHO,Chocolate Ice Cream,Ice Cream,151,139.14,1.01,1,Bundle Offer,8.0,2345.12,28.2,1.9,101.3,None,0.0,0,0,277,0,2,0,9,Monsoon
2025-09-04,IC-CHO,Chocolate Ice Cream,Ice Cream,136,136.16,1.01,0,None,0.0,0.0,28.5,6.8,100.4,None,0.0,0,0,213,0,3,0,9,Monsoon
2025-09-05,IC-CHO,Chocolate Ice Cream,Ice Cream,178,178.56,1.01,0,None,0.0,0.0,33.7,2.8,91.9,None,0.0,0,0,224,0,4,0,9,Monsoon
2025-09-06,IC-CHO,Chocolate Ice Cream,Ice Cream,211,214.04,1.01,0,None,0.0,0.0,35.5,10.1,101.6,None,0.0,0,0,254,0,5,1,9,Monsoon
2025-09-07,IC-CHO,Chocolate Ice Cream,Ice Cream,146,148.54,1.01,0,None,0.0,0.0,28.1,19.7,102.0,None,0.0,0,0,226,0,6,1,9,Monsoon
2025-09-08,IC-CHO,Chocolate Ice Cream,Ice Cream,196,159.73,1.01,1,Festival Promo,18.0,2991.56,29.4,2.2,98.8,None,0.0,0,1,344,0,0,0,9,Monsoon
2025-09-09,IC-CHO,Chocolate Ice Cream,Ice Cream,197,162.31,1.01,1,Festival Promo,18.0,2991.56,30.6,3.8,90.0,None,0.0,0,0,305,0,1,0,9,Monsoon
2025-09-10,IC-CHO,Chocolate Ice Cream,Ice Cream,217,180.37,1.01,1,Festival Promo,18.0,2991.56,33.0,6.7,96.7,None,0.0,0,0,246,0,2,0,9,Monsoon
2025-09-11,IC-CHO,Chocolate Ice Cream,Ice Cream,167,136.9,1.01,1,Festival Promo,18.0,2991.56,28.0,0.6,98.5,None,0.0,0,0,333,0,3,0,9,Monsoon
2025-09-12,IC-CHO,Chocolate Ice Cream,Ice Cream,144,146.27,1.01,0,None,0.0,0.0,29.3,1.0,94.2,None,0.0,0,1,228,0,4,0,9,Monsoon
2025-09-13,IC-CHO,Chocolate Ice Cream,Ice Cream,184,185.22,1.01,0,None,0.0,0.0,31.0,19.3,109.6,None,0.0,0,0,266,0,5,1,9,Monsoon
2025-09-14,IC-CHO,Chocolate Ice Cream,Ice Cream,182,182.27,1.01,0,None,0.0,0.0,30.3,8.2,102.9,None,0.0,0,0,333,0,6,1,9,Monsoon
2025-09-15,IC-CHO,Chocolate Ice Cream,Ice Cream,128,129.38,1.01,0,None,0.0,0.0,28.8,3.4,93.3,None,0.0,0,0,208,0,0,0,9,Monsoon
2025-09-16,IC-CHO,Chocolate Ice Cream,Ice Cream,138,140.05,1.01,0,None,0.0,0.0,29.1,6.1,89.4,None,0.0,0,0,256,0,1,0,9,Monsoon
2025-09-17,IC-CHO,Chocolate Ice Cream,Ice Cream,116,115.97,1.01,0,None,0.0,0.0,26.8,4.0,99.3,None,0.0,0,0,283,0,2,0,9,Monsoon
2025-09-18,IC-CHO,Chocolate Ice Cream,Ice Cream,128,128.89,1.01,0,None,0.0,0.0,28.7,6.9,90.3,None,0.0,0,0,230,0,3,0,9,Monsoon
2025-09-19,IC-CHO,Chocolate Ice Cream,Ice Cream,149,151.31,1.01,0,None,0.0,0.0,28.6,4.1,95.7,None,0.0,0,0,267,0,4,0,9,Monsoon
2025-09-20,IC-CHO,Chocolate Ice Cream,Ice Cream,173,173.09,1.01,0,None,0.0,0.0,29.4,5.7,103.5,None,0.0,0,0,249,0,5,1,9,Monsoon
2025-09-21,IC-CHO,Chocolate Ice Cream,Ice Cream,156,154.38,1.01,0,None,0.0,0.0,27.9,10.8,98.6,None,0.0,0,0,318,0,6,1,9,Monsoon
2025-09-22,IC-CHO,Chocolate Ice Cream,Ice Cream,130,128.83,1.01,0,None,0.0,0.0,29.6,10.3,90.7,None,0.0,0,0,162,0,0,0,9,Monsoon
2025-09-23,IC-CHO,Chocolate Ice Cream,Ice Cream,153,153.69,1.01,0,None,0.0,0.0,30.5,18.5,100.6,None,0.0,0,0,217,0,1,0,9,Monsoon
2025-09-24,IC-CHO,Chocolate Ice Cream,Ice Cream,166,153.39,1.01,1,Loyalty Offer,7.0,1520.15,28.9,8.7,94.6,None,0.0,0,0,344,0,2,0,9,Monsoon
2025-09-25,IC-CHO,Chocolate Ice Cream,Ice Cream,163,152.39,1.01,1,Loyalty Offer,7.0,1520.15,29.1,6.5,88.4,None,0.0,0,0,260,0,3,0,9,Monsoon
2025-09-26,IC-CHO,Chocolate Ice Cream,Ice Cream,145,138.85,1.01,1,Loyalty Offer,7.0,1520.15,28.5,20.5,94.9,None,0.0,0,0,192,0,4,0,9,Monsoon
2025-09-27,IC-CHO,Chocolate Ice Cream,Ice Cream,163,161.82,1.01,0,None,0.0,0.0,28.3,5.2,102.6,None,0.0,0,1,249,0,5,1,9,Monsoon
2025-09-28,IC-CHO,Chocolate Ice Cream,Ice Cream,160,160.96,1.01,0,None,0.0,0.0,26.9,0.3,120.5,None,0.0,0,0,220,0,6,1,9,Monsoon
2025-09-29,IC-CHO,Chocolate Ice Cream,Ice Cream,174,162.12,1.01,1,Weekend Flash,10.0,1539.29,28.7,12.0,94.6,None,0.0,0,0,278,0,0,0,9,Monsoon
2025-09-30,IC-CHO,Chocolate Ice Cream,Ice Cream,151,137.85,1.01,1,Weekend Flash,10.0,1539.29,27.8,7.8,91.2,None,0.0,0,0,208,0,1,0,9,Monsoon
2025-10-01,IC-CHO,Chocolate Ice Cream,Ice Cream,152,152.75,1.01,0,None,0.0,0.0,31.7,0.0,100.1,None,0.0,0,0,235,0,2,0,10,Transition
2025-10-02,IC-CHO,Chocolate Ice Cream,Ice Cream,159,160.19,1.01,0,None,0.0,0.0,30.7,0.0,92.9,Gandhi Jayanti,0.7,1,1,324,0,3,0,10,Transition
2025-10-03,IC-CHO,Chocolate Ice Cream,Ice Cream,129,130.89,1.01,0,None,0.0,0.0,28.4,0.0,93.4,None,0.0,0,0,162,0,4,0,10,Transition
2025-10-04,IC-CHO,Chocolate Ice Cream,Ice Cream,153,157.59,1.01,0,None,0.0,0.0,26.3,0.6,112.8,None,0.0,0,0,295,0,5,1,10,Transition
2025-10-05,IC-CHO,Chocolate Ice Cream,Ice Cream,116,116.35,1.01,0,None,0.0,0.0,25.6,0.2,102.2,None,0.0,0,0,148,0,6,1,10,Transition
2025-10-06,IC-CHO,Chocolate Ice Cream,Ice Cream,139,139.04,1.01,0,None,0.0,0.0,29.6,0.4,84.1,None,0.0,0,0,232,0,0,0,10,Transition
2025-10-07,IC-CHO,Chocolate Ice Cream,Ice Cream,141,139.99,1.01,0,None,0.0,0.0,27.9,0.6,90.7,None,0.0,0,0,267,0,1,0,10,Transition
2025-10-08,IC-CHO,Chocolate Ice Cream,Ice Cream,138,139.49,1.01,0,None,0.0,0.0,28.2,1.2,99.9,None,0.0,0,0,310,0,2,0,10,Transition
2025-10-09,IC-CHO,Chocolate Ice Cream,Ice Cream,107,106.2,1.01,0,None,0.0,0.0,24.1,0.1,94.4,None,0.0,0,0,167,0,3,0,10,Transition
2025-10-10,IC-CHO,Chocolate Ice Cream,Ice Cream,126,126.51,1.01,0,None,0.0,0.0,28.8,3.6,88.3,None,0.0,0,0,154,0,4,0,10,Transition
2025-10-11,IC-CHO,Chocolate Ice Cream,Ice Cream,173,158.95,1.01,1,Bundle Offer,8.0,2501.53,27.8,0.0,99.0,None,0.0,0,0,313,0,5,1,10,Transition
2025-10-12,IC-CHO,Chocolate Ice Cream,Ice Cream,68,69.55,1.01,0,None,0.0,0.0,24.9,0.0,99.6,None,0.0,0,0,230,1,6,1,10,Transition
2025-10-13,IC-CHO,Chocolate Ice Cream,Ice Cream,141,127.37,1.01,1,Weekend Flash,10.0,1473.17,26.0,0.3,94.2,None,0.0,0,0,251,0,0,0,10,Transition
2025-10-14,IC-CHO,Chocolate Ice Cream,Ice Cream,156,142.47,1.01,1,Weekend Flash,10.0,1473.17,27.2,0.1,99.0,None,0.0,0,0,185,0,1,0,10,Transition
2025-10-15,IC-CHO,Chocolate Ice Cream,Ice Cream,144,125.52,1.01,1,Payday Campaign,12.0,2292.0,26.8,1.1,97.6,None,0.0,0,0,244,0,2,0,10,Transition
2025-10-16,IC-CHO,Chocolate Ice Cream,Ice Cream,144,128.2,1.01,1,Payday Campaign,12.0,2292.0,26.1,0.0,94.5,None,0.0,0,0,226,0,3,0,10,Transition
2025-10-17,IC-CHO,Chocolate Ice Cream,Ice Cream,134,117.4,1.01,1,Payday Campaign,12.0,2292.0,26.3,0.1,85.6,None,0.0,0,1,226,0,4,0,10,Transition
2025-10-18,IC-CHO,Chocolate Ice Cream,Ice Cream,166,166.85,1.01,0,None,0.0,0.0,26.0,0.1,108.6,Diwali,1.0,1,0,194,0,5,1,10,Transition
2025-10-19,IC-CHO,Chocolate Ice Cream,Ice Cream,195,202.25,1.01,0,None,0.0,0.0,26.6,0.4,121.1,Diwali,1.25,1,1,265,0,6,1,10,Transition
2025-10-20,IC-CHO,Chocolate Ice Cream,Ice Cream,174,177.79,1.01,0,None,0.0,0.0,28.9,0.3,104.9,Diwali,1.5,1,0,353,0,0,0,10,Transition
2025-10-21,IC-CHO,Chocolate Ice Cream,Ice Cream,104,104.94,1.01,0,None,0.0,0.0,21.6,0.0,110.5,Diwali,1.5,1,0,131,0,1,0,10,Transition
2025-10-22,IC-CHO,Chocolate Ice Cream,Ice Cream,116,121.75,1.01,0,None,0.0,0.0,25.7,0.3,106.6,Diwali,1.0,1,0,282,0,2,0,10,Transition
2025-10-23,IC-CHO,Chocolate Ice Cream,Ice Cream,106,105.98,1.01,0,None,0.0,0.0,26.3,0.6,86.4,None,0.0,0,0,208,0,3,0,10,Transition
2025-10-24,IC-CHO,Chocolate Ice Cream,Ice Cream,130,133.27,1.01,0,None,0.0,0.0,26.5,0.7,86.9,None,0.0,0,0,243,0,4,0,10,Transition
2025-10-25,IC-CHO,Chocolate Ice Cream,Ice Cream,126,125.06,1.01,0,None,0.0,0.0,25.2,0.5,101.6,None,0.0,0,0,295,0,5,1,10,Transition
2025-10-26,IC-CHO,Chocolate Ice Cream,Ice Cream,106,106.88,1.01,0,None,0.0,0.0,22.6,0.0,104.5,None,0.0,0,0,160,0,6,1,10,Transition
2025-10-27,IC-CHO,Chocolate Ice Cream,Ice Cream,48,47.76,1.01,0,None,0.0,0.0,26.3,0.0,97.3,None,0.0,0,0,225,1,0,0,10,Transition
2025-10-28,IC-CHO,Chocolate Ice Cream,Ice Cream,153,155.25,1.01,0,None,0.0,0.0,28.7,0.0,95.0,None,0.0,0,0,217,0,1,0,10,Transition
2025-10-29,IC-CHO,Chocolate Ice Cream,Ice Cream,90,91.12,1.01,0,None,0.0,0.0,22.8,0.0,92.4,None,0.0,0,0,165,0,2,0,10,Transition
2025-10-30,IC-CHO,Chocolate Ice Cream,Ice Cream,123,124.01,1.01,0,None,0.0,0.0,27.0,1.1,88.3,None,0.0,0,0,214,0,3,0,10,Transition
2025-10-31,IC-CHO,Chocolate Ice Cream,Ice Cream,107,109.71,1.01,0,None,0.0,0.0,24.8,0.1,86.6,None,0.0,0,0,223,0,4,0,10,Transition
2025-11-01,IC-CHO,Chocolate Ice Cream,Ice Cream,151,141.19,1.01,1,Loyalty Offer,7.0,1284.29,25.2,0.4,99.4,None,0.0,0,0,222,0,5,1,11,Winter
2025-11-02,IC-CHO,Chocolate Ice Cream,Ice Cream,132,124.78,1.01,1,Loyalty Offer,7.0,1284.29,23.4,0.6,104.1,None,0.0,0,0,278,0,6,1,11,Winter
2025-11-03,IC-CHO,Chocolate Ice Cream,Ice Cream,128,121.73,1.01,1,Loyalty Offer,7.0,1284.29,24.6,1.3,93.7,None,0.0,0,1,151,0,0,0,11,Winter
2025-11-04,IC-CHO,Chocolate Ice Cream,Ice Cream,148,136.93,1.01,1,Loyalty Offer,7.0,1284.29,27.5,0.1,81.5,None,0.0,0,0,274,0,1,0,11,Winter
2025-11-05,IC-CHO,Chocolate Ice Cream,Ice Cream,133,133.52,1.01,0,None,0.0,0.0,26.1,0.0,88.1,None,0.0,0,0,258,0,2,0,11,Winter
2025-11-06,IC-CHO,Chocolate Ice Cream,Ice Cream,143,144.99,1.01,0,None,0.0,0.0,28.1,0.4,98.1,None,0.0,0,0,248,0,3,0,11,Winter
2025-11-07,IC-CHO,Chocolate Ice Cream,Ice Cream,136,138.87,1.01,0,None,0.0,0.0,27.1,0.0,92.5,None,0.0,0,0,254,0,4,0,11,Winter
2025-11-08,IC-CHO,Chocolate Ice Cream,Ice Cream,129,132.99,1.01,0,None,0.0,0.0,25.7,0.1,95.0,None,0.0,0,0,268,0,5,1,11,Winter
2025-11-09,IC-CHO,Chocolate Ice Cream,Ice Cream,174,175.96,1.01,0,None,0.0,0.0,27.9,0.9,113.9,None,0.0,0,0,338,0,6,1,11,Winter
2025-11-10,IC-CHO,Chocolate Ice Cream,Ice Cream,111,112.14,1.01,0,None,0.0,0.0,25.5,0.1,92.0,None,0.0,0,0,165,0,0,0,11,Winter
2025-11-11,IC-CHO,Chocolate Ice Cream,Ice Cream,125,125.46,1.01,0,None,0.0,0.0,26.2,0.1,94.1,None,0.0,0,0,221,0,1,0,11,Winter
2025-11-12,IC-CHO,Chocolate Ice Cream,Ice Cream,52,52.97,1.01,0,None,0.0,0.0,24.1,0.2,94.2,None,0.0,0,0,161,1,2,0,11,Winter
2025-11-13,IC-CHO,Chocolate Ice Cream,Ice Cream,108,109.21,1.01,0,None,0.0,0.0,24.7,0.3,90.4,None,0.0,0,0,183,0,3,0,11,Winter
2025-11-14,IC-CHO,Chocolate Ice Cream,Ice Cream,112,113.31,1.02,0,None,0.0,0.0,23.3,0.1,88.6,None,0.0,0,0,287,0,4,0,11,Winter
2025-11-15,IC-CHO,Chocolate Ice Cream,Ice Cream,162,164.29,1.02,0,None,0.0,0.0,26.2,0.1,112.9,None,0.0,0,0,263,0,5,1,11,Winter
2025-11-16,IC-CHO,Chocolate Ice Cream,Ice Cream,118,120.63,1.02,0,None,0.0,0.0,22.3,0.5,107.3,None,0.0,0,0,232,0,6,1,11,Winter
2025-11-17,IC-CHO,Chocolate Ice Cream,Ice Cream,125,126.11,1.02,0,None,0.0,0.0,25.8,1.0,96.5,None,0.0,0,0,176,0,0,0,11,Winter
2025-11-18,IC-CHO,Chocolate Ice Cream,Ice Cream,116,116.77,1.02,0,None,0.0,0.0,24.0,0.1,95.3,None,0.0,0,0,202,0,1,0,11,Winter
2025-11-19,IC-CHO,Chocolate Ice Cream,Ice Cream,112,114.42,1.02,0,None,0.0,0.0,26.4,0.0,87.4,None,0.0,0,0,232,0,2,0,11,Winter
2025-11-20,IC-CHO,Chocolate Ice Cream,Ice Cream,129,126.38,1.02,0,None,0.0,0.0,25.6,0.2,98.9,None,0.0,0,0,217,0,3,0,11,Winter
2025-11-21,IC-CHO,Chocolate Ice Cream,Ice Cream,124,125.18,1.02,0,None,0.0,0.0,27.4,0.9,88.3,None,0.0,0,0,267,0,4,0,11,Winter
2025-11-22,IC-CHO,Chocolate Ice Cream,Ice Cream,136,136.42,1.02,0,None,0.0,0.0,25.4,0.9,104.0,None,0.0,0,0,177,0,5,1,11,Winter
2025-11-23,IC-CHO,Chocolate Ice Cream,Ice Cream,110,113.53,1.02,0,None,0.0,0.0,21.3,0.3,94.4,None,0.0,0,0,154,0,6,1,11,Winter
2025-11-24,IC-CHO,Chocolate Ice Cream,Ice Cream,108,109.33,1.02,0,None,0.0,0.0,23.9,2.4,82.5,None,0.0,0,0,182,0,0,0,11,Winter
2025-11-25,IC-CHO,Chocolate Ice Cream,Ice Cream,83,83.92,1.02,0,None,0.0,0.0,21.9,1.9,94.3,None,0.0,0,0,153,0,1,0,11,Winter
2025-11-26,IC-CHO,Chocolate Ice Cream,Ice Cream,106,100.32,1.02,1,Loyalty Offer,7.0,1490.84,23.0,0.5,88.7,None,0.0,0,1,256,0,2,0,11,Winter
2025-11-27,IC-CHO,Chocolate Ice Cream,Ice Cream,143,134.49,1.02,1,Loyalty Offer,7.0,1490.84,26.6,0.5,82.9,None,0.0,0,0,301,0,3,0,11,Winter
2025-11-28,IC-CHO,Chocolate Ice Cream,Ice Cream,132,124.47,1.02,1,Loyalty Offer,7.0,1490.84,25.0,0.5,95.6,None,0.0,0,0,227,0,4,0,11,Winter
2025-11-29,IC-CHO,Chocolate Ice Cream,Ice Cream,139,131.9,1.02,1,Loyalty Offer,7.0,1490.84,22.6,0.1,113.6,None,0.0,0,0,239,0,5,1,11,Winter
2025-11-30,IC-CHO,Chocolate Ice Cream,Ice Cream,136,137.94,1.02,0,None,0.0,0.0,22.0,0.4,110.0,None,0.0,0,0,203,0,6,1,11,Winter
2025-12-01,IC-CHO,Chocolate Ice Cream,Ice Cream,106,107.54,1.02,0,None,0.0,0.0,23.8,0.1,91.8,None,0.0,0,0,211,0,0,0,12,Winter
2025-12-02,IC-CHO,Chocolate Ice Cream,Ice Cream,86,86.66,1.02,0,None,0.0,0.0,21.6,0.2,93.2,None,0.0,0,0,219,0,1,0,12,Winter
2025-12-03,IC-CHO,Chocolate Ice Cream,Ice Cream,84,84.53,1.02,0,None,0.0,0.0,22.5,0.2,97.7,None,0.0,0,0,219,0,2,0,12,Winter
2025-12-04,IC-CHO,Chocolate Ice Cream,Ice Cream,107,109.29,1.02,0,None,0.0,0.0,24.3,0.8,98.9,None,0.0,0,0,282,0,3,0,12,Winter
2025-12-05,IC-CHO,Chocolate Ice Cream,Ice Cream,113,115.8,1.02,0,None,0.0,0.0,25.8,0.0,91.7,None,0.0,0,0,225,0,4,0,12,Winter
2025-12-06,IC-CHO,Chocolate Ice Cream,Ice Cream,137,137.52,1.02,0,None,0.0,0.0,24.8,1.2,103.7,None,0.0,0,0,211,0,5,1,12,Winter
2025-12-07,IC-CHO,Chocolate Ice Cream,Ice Cream,114,117.53,1.02,0,None,0.0,0.0,19.5,1.6,105.1,None,0.0,0,0,145,0,6,1,12,Winter
2025-12-08,IC-CHO,Chocolate Ice Cream,Ice Cream,104,107.26,1.02,0,None,0.0,0.0,24.2,0.1,96.4,None,0.0,0,0,234,0,0,0,12,Winter
2025-12-09,IC-CHO,Chocolate Ice Cream,Ice Cream,136,126.59,1.02,1,Weekend Flash,10.0,1773.39,23.7,0.5,93.1,None,0.0,0,0,284,0,1,0,12,Winter
2025-12-10,IC-CHO,Chocolate Ice Cream,Ice Cream,103,105.71,1.02,0,None,0.0,0.0,24.3,0.1,93.2,None,0.0,0,0,211,0,2,0,12,Winter
2025-12-11,IC-CHO,Chocolate Ice Cream,Ice Cream,129,132.97,1.02,0,None,0.0,0.0,26.5,0.6,100.8,None,0.0,0,0,296,0,3,0,12,Winter
2025-12-12,IC-CHO,Chocolate Ice Cream,Ice Cream,99,103.96,1.02,0,None,0.0,0.0,19.8,0.9,100.1,None,0.0,0,0,169,0,4,0,12,Winter
