date,content_id,content_category,viewers,watch_hours,sessions,release_event,release_active,marketing_campaign,festival,festival_intensity,holiday,weekend,day_of_week,month,competitor_major_release,subscription_price_index
2025-08-23,SERIES,Original Series,11536,11140.1,14421,None,0,0,None,0.0,0,1,5,8,0,98.43
2025-08-24,SERIES,Original Series,12526,15508.1,16612,None,0,0,None,0.0,0,1,6,8,0,98.41
2025-08-25,SERIES,Original Series,10448,17035.6,11094,None,0,0,None,0.0,0,0,0,8,0,98.39
2025-08-26,SERIES,Original Series,11650,18502.2,14778,None,0,0,None,0.0,0,0,1,8,0,98.37
2025-08-27,SERIES,Original Series,12291,14317.1,17267,None,0,1,None,0.0,0,0,2,8,0,98.35
2025-08-28,SERIES,Original Series,10965,12559.8,12065,None,0,0,None,0.0,0,0,3,8,0,98.33
2025-08-29,SERIES,Original Series,10977,17487.0,12899,None,0,0,None,0.0,0,0,4,8,0,98.31
2025-08-30,SERIES,Original Series,12698,18941.3,18344,None,0,0,None,0.0,0,1,5,8,0,98.29
2025-08-31,SERIES,Original Series,12020,12777.5,14202,None,0,0,None,0.0,0,1,6,8,0,98.28
2025-09-01,SERIES,Original Series,11189,18110.8,11877,None,0,0,None,0.0,0,0,0,9,0,98.26
2025-09-02,SERIES,Original Series,10943,17832.6,14482,None,0,0,None,0.0,0,0,1,9,0,98.24
2025-09-03,SERIES,Original Series,11176,13102.2,16127,None,0,0,None,0.0,0,0,2,9,0,98.23
2025-09-04,SERIES,Original Series,12082,19503.6,13800,None,0,0,None,0.0,0,0,3,9,0,98.21
2025-09-05,SERIES,Original Series,11012,15757.0,12514,None,0,0,None,0.0,0,0,4,9,1,98.2
2025-09-06,SERIES,Original Series,11837,18945.1,14473,None,0,0,None,0.0,0,1,5,9,0,98.18
2025-09-07,SERIES,Original Series,14011,16929.8,17714,None,0,0,None,0.0,0,1,6,9,0,98.17
2025-09-08,SERIES,Original Series,11652,14198.1,16031,None,0,0,None,0.0,0,0,0,9,0,98.15
2025-09-09,SERIES,Original Series,11415,14865.2,16522,None,0,0,None,0.0,0,0,1,9,0,98.14
2025-09-10,SERIES,Original Series,10801,11998.3,14853,None,0,0,None,0.0,0,0,2,9,0,98.13
2025-09-11,SERIES,Original Series,11481,15268.2,13391,None,0,0,None,0.0,0,0,3,9,0,98.12
2025-09-12,SERIES,Original Series,9427,12324.0,12862,None,0,0,None,0.0,0,0,4,9,0,98.11
2025-09-13,SERIES,Original Series,13718,14410.4,17865,None,0,0,None,0.0,0,1,5,9,0,98.09
2025-09-14,SERIES,Original Series,13243,21406.5,16505,None,0,0,None,0.0,0,1,6,9,0,98.08
2025-09-15,SERIES,Original Series,10814,10637.5,14100,None,0,0,None,0.0,0,0,0,9,0,98.07
2025-09-16,SERIES,Original Series,11586,18605.2,14203,None,0,0,None,0.0,0,0,1,9,0,98.07
2025-09-17,SERIES,Original Series,11402,15168.2,14855,None,0,0,None,0.0,0,0,2,9,0,98.06
2025-09-18,SERIES,Original Series,10207,13122.6,13725,None,0,0,None,0.0,0,0,3,9,0,98.05
2025-09-19,SERIES,Original Series,11083,17586.3,11697,None,0,0,None,0.0,0,0,4,9,0,98.04
2025-09-20,SERIES,Original Series,12871,16250.8,16687,None,0,0,None,0.0,0,1,5,9,0,98.04
2025-09-21,SERIES,Original Series,12499,14278.1,13889,None,0,0,None,0.0,0,1,6,9,0,98.03
2025-09-22,SERIES,Original Series,10795,11079.5,12788,None,0,0,None,0.0,0,0,0,9,0,98.02
2025-09-23,SERIES,Original Series,16442,23845.3,20181,Season Premiere,1,0,None,0.0,0,0,1,9,0,98.02
2025-09-24,SERIES,Original Series,15911,24923.8,22894,Season Premiere,1,0,None,0.0,0,0,2,9,1,98.01
2025-09-25,SERIES,Original Series,12342,16145.5,14566,None,0,0,None,0.0,0,0,3,9,0,98.01
2025-09-26,SERIES,Original Series,12456,14025.5,17160,None,0,1,None,0.0,0,0,4,9,0,98.01
2025-09-27,SERIES,Original Series,12911,21337.5,15297,None,0,0,None,0.0,0,1,5,9,0,98.0
2025-09-28,SERIES,Original Series,14205,20132.0,16218,None,0,1,None,0.0,0,1,6,9,0,98.0
2025-09-29,SERIES,Original Series,16292,21764.2,19934,Blockbuster Release,1,0,None,0.0,0,0,0,9,0,98.0
2025-09-30,SERIES,Original Series,10151,15568.6,11023,None,0,0,None,0.0,0,0,1,9,0,98.0
2025-10-01,SERIES,Original Series,11184,13054.8,15408,None,0,0,None,0.0,0,0,2,10,0,98.0
2025-10-02,SERIES,Original Series,12110,18032.4,15129,None,0,0,Gandhi Jayanti,0.7,1,0,3,10,0,98.0
2025-10-03,SERIES,Original Series,11014,13002.6,14593,None,0,0,None,0.0,0,0,4,10,0,98.0
2025-10-04,SERIES,Original Series,11895,13161.1,16285,None,0,0,None,0.0,0,1,5,10,0,98.0
2025-10-05,SERIES,Original Series,18875,20501.2,22906,Season Premiere,1,0,None,0.0,0,1,6,10,0,98.0
2025-10-06,SERIES,Original Series,11245,18069.1,13834,None,0,0,None,0.0,0,0,0,10,0,98.01
2025-10-07,SERIES,Original Series,10920,16864.6,12573,None,0,0,None,0.0,0,0,1,10,0,98.01
2025-10-08,SERIES,Original Series,10273,10957.1,13721,None,0,0,None,0.0,0,0,2,10,0,98.01
2025-10-09,SERIES,Original Series,9802,9372.2,13555,None,0,0,None,0.0,0,0,3,10,0,98.02
2025-10-10,SERIES,Original Series,17477,17890.9,22364,New Episode,1,0,None,0.0,0,0,4,10,0,98.02
2025-10-11,SERIES,Original Series,17777,20373.3,18940,New Episode,1,0,None,0.0,0,1,5,10,0,98.03
2025-10-12,SERIES,Original Series,11910,16529.4,15895,None,0,0,None,0.0,0,1,6,10,0,98.04
2025-10-13,SERIES,Original Series,11224,16076.8,14779,None,0,0,None,0.0,0,0,0,10,0,98.04
2025-10-14,SERIES,Original Series,10246,10155.3,12162,None,0,0,None,0.0,0,0,1,10,0,98.05
2025-10-15,SERIES,Original Series,13341,16859.3,16191,None,0,1,None,0.0,0,0,2,10,0,98.06
2025-10-16,SERIES,Original Series,11991,15789.5,14965,None,0,0,None,0.0,0,0,3,10,0,98.07
2025-10-17,SERIES,Original Series,10222,11319.4,13966,None,0,0,None,0.0,0,0,4,10,0,98.08
2025-10-18,SERIES,Original Series,12875,19104.6,17023,None,0,0,Diwali,1.0,1,1,5,10,0,98.09
2025-10-19,SERIES,Original Series,13524,18611.3,16997,None,0,0,Diwali,1.25,1,1,6,10,0,98.1
2025-10-20,SERIES,Original Series,10687,15866.6,14664,None,0,0,Diwali,1.5,1,0,0,10,0,98.11
2025-10-21,SERIES,Original Series,10915,15922.7,15211,None,0,0,Diwali,1.5,1,0,1,10,0,98.12
2025-10-22,SERIES,Original Series,11308,18290.9,12107,None,0,0,Diwali,1.0,1,0,2,10,0,98.13
2025-10-23,SERIES,Original Series,12451,17910.0,13421,None,0,0,None,0.0,0,0,3,10,0,98.14
2025-10-24,SERIES,Original Series,10385,15993.9,12880,None,0,0,None,0.0,0,0,4,10,0,98.16
2025-10-25,SERIES,Original Series,12457,16288.1,16974,None,0,0,None,0.0,0,1,5,10,0,98.17
2025-10-26,SERIES,Original Series,14490,15790.9,15850,None,0,0,None,0.0,0,1,6,10,0,98.18
2025-10-27,SERIES,Original Series,11601,11284.3,16187,None,0,0,None,0.0,0,0,0,10,0,98.2
2025-10-28,SERIES,Original Series,9773,12622.4,10798,None,0,0,None,0.0,0,0,1,10,0,98.21
2025-10-29,SERIES,Original Series,10849,16693.0,14409,None,0,0,None,0.0,0,0,2,10,0,98.23
2025-10-30,SERIES,Original Series,11452,15651.1,15704,None,0,0,None,0.0,0,0,3,10,0,98.24
2025-10-31,SERIES,Original Series,16937,15593.2,18091,New Episode,1,0,None,0.0,0,0,4,10,0,98.26
2025-11-01,SERIES,Original Series,13703,14955.0,19040,None,0,0,None,0.0,0,1,5,11,0,98.28
2025-11-02,SERIES,Original Series,18673,23394.6,25891,Season Premiere,1,0,None,0.0,0,1,6,11,0,98.3
2025-11-03,SERIES,Original Series,16409,20048.0,18187,Season Premiere,1,0,None,0.0,0,0,0,11,0,98.31
2025-11-04,SERIES,Original Series,10076,14689.3,11422,None,0,0,None,0.0,0,0,1,11,0,98.33
2025-11-05,SERIES,Original Series,10523,10950.1,14670,None,0,0,None,0.0,0,0,2,11,0,98.35
2025-11-06,SERIES,Original Series,10081,12055.4,14478,None,0,0,None,0.0,0,0,3,11,0,98.37
2025-11-07,SERIES,Original Series,11793,15670.5,14667,None,0,0,None,0.0,0,0,4,11,0,98.39
2025-11-08,SERIES,Original Series,12970,21880.2,14270,None,0,0,None,0.0,0,1,5,11,0,98.41
2025-11-09,SERIES,Original Series,12773,20949.8,14839,None,0,0,None,0.0,0,1,6,11,0,98.43
2025-11-10,SERIES,Original Series,12175,14675.3,14431,None,0,0,None,0.0,0,0,0,11,0,98.46
2025-11-11,SERIES,Original Series,11438,13350.9,14897,None,0,0,None,0.0,0,0,1,11,0,98.48
2025-11-12,SERIES,Original Series,11881,19719.5,15904,None,0,0,None,0.0,0,0,2,11,0,98.5
2025-11-13,SERIES,Original Series,11602,18438.7,14997,None,0,0,None,0.0,0,0,3,11,1,98.52
2025-11-14,SERIES,Original Series,11675,17140.7,16416,None,0,0,None,0.0,0,0,4,11,0,98.55
2025-11-15,SERIES,Original Series,11941,16685.1,12588,None,0,0,None,0.0,0,1,5,11,0,98.57
2025-11-16,SERIES,Original Series,13425,19910.6,16190,None,0,0,None,0.0,0,1,6,11,0,98.6
2025-11-17,SERIES,Original Series,11401,16734.2,13301,None,0,0,None,0.0,0,0,0,11,0,98.62
2025-11-18,SERIES,Original Series,10754,16877.2,14525,None,0,0,None,0.0,0,0,1,11,0,98.65
2025-11-19,SERIES,Original Series,11560,17095.3,15286,None,0,0,None,0.0,0,0,2,11,0,98.67
2025-11-20,SERIES,Original Series,12003,17046.3,16880,None,0,0,None,0.0,0,0,3,11,0,98.7
2025-11-21,SERIES,Original Series,10988,18124.1,12914,None,0,0,None,0.0,0,0,4,11,0,98.72
2025-11-22,SERIES,Original Series,12170,20111.5,16943,None,0,0,None,0.0,0,1,5,11,0,98.75
2025-11-23,SERIES,Original Series,17804,21961.0,22528,Blockbuster Release,1,0,None,0.0,0,1,6,11,0,98.78
2025-11-24,SERIES,Original Series,14908,25326.1,16567,Blockbuster Release,1,0,None,0.0,0,0,0,11,0,98.8
2025-11-25,SERIES,Original Series,10943,13290.3,15119,None,0,0,None,0.0,0,0,1,11,0,98.83
2025-11-26,SERIES,Original Series,11502,12643.0,13151,None,0,0,None,0.0,0,0,2,11,0,98.86
2025-11-27,SERIES,Original Series,12345,13158.6,16716,None,0,0,None,0.0,0,0,3,11,1,98.89
2025-11-28,SERIES,Original Series,10480,10429.0,13254,None,0,0,None,0.0,0,0,4,11,0,98.92
2025-11-29,SERIES,Original Series,12999,15494.1,16326,None,0,0,None,0.0,0,1,5,11,0,98.95
2025-11-30,SERIES,Original Series,12754,21356.2,16120,None,0,0,None,0.0,0,1,6,11,0,98.98
2025-12-01,SERIES,Original Series,11071,12838.0,15944,None,0,0,None,0.0,0,0,0,12,0,99.01
2025-12-02,SERIES,Original Series,9955,16282.8,12780,None,0,0,None,0.0,0,0,1,12,0,99.04
2025-12-03,SERIES,Original Series,10338,10190.7,11037,None,0,0,None,0.0,0,0,2,12,0,99.07
2025-12-04,SERIES,Original Series,12416,12628.9,17784,None,0,0,None,0.0,0,0,3,12,0,99.1
2025-12-05,SERIES,Original Series,11826,12186.3,13749,None,0,0,None,0.0,0,0,4,12,0,99.13
2025-12-06,SERIES,Original Series,12957,17357.2,16041,None,0,0,None,0.0,0,1,5,12,0,99.16
2025-12-07,SERIES,Original Series,18701,31670.3,25793,Blockbuster Release,1,0,None,0.0,0,1,6,12,0,99.19
2025-12-08,SERIES,Original Series,11636,12371.7,12611,None,0,0,None,0.0,0,0,0,12,0,99.22
2025-12-09,SERIES,Original Series,10762,12559.8,12301,None,0,0,None,0.0,0,0,1,12,0,99.25
2025-12-10,SERIES,Original Series,15674,24806.9,21955,New Episode,1,0,None,0.0,0,0,2,12,0,99.29
2025-12-11,SERIES,Original Series,15524,20568.8,17028,Live Sports Final,1,0,None,0.0,0,0,3,12,0,99.32
2025-12-12,SERIES,Original Series,16103,18935.0,20236,Live Sports Final,1,0,None,0.0,0,0,4,12,1,99.35
2025-12-13,SERIES,Original Series,11917,14755.3,13398,None,0,0,None,0.0,0,1,5,12,0,99.38
2025-12-14,SERIES,Original Series,14574,21687.0,17366,None,0,1,None,0.0,0,1,6,12,0,99.42
2025-12-15,SERIES,Original Series,11473,13651.7,15674,None,0,0,None,0.0,0,0,0,12,0,99.45
2025-12-16,SERIES,Original Series,10844,15505.4,15546,None,0,0,None,0.0,0,0,1,12,0,99.48
2025-12-17,SERIES,Original Series,9818,15126.9,12562,None,0,0,None,0.0,0,0,2,12,0,99.51
2025-12-18,SERIES,Original Series,10828,10237.9,12937,None,0,0,None,0.0,0,0,3,12,0,99.55
2025-12-19,SERIES,Original Series,11509,17262.3,12453,None,0,0,None,0.0,0,0,4,12,0,99.58
2025-12-20,SERIES,Original Series,12862,21292.2,15570,None,0,0,None,0.0,0,1,5,12,0,99.62
2025-12-21,SERIES,Original Series,17159,16546.6,23603,Live Sports Final,1,0,None,0.0,0,1,6,12,0,99.65
2025-12-22,SERIES,Original Series,16762,16181.6,22673,Live Sports Final,1,0,None,0.0,0,0,0,12,0,99.68
2025-12-23,SERIES,Original Series,10934,15224.1,13039,None,0,0,None,0.0,0,0,1,12,0,99.72
2025-12-24,SERIES,Original Series,11366,16380.1,12706,None,0,0,None,0.0,0,0,2,12,0,99.75
2025-12-25,SERIES,Original Series,12354,15687.4,15658,None,0,0,Christmas,1.2,1,0,3,12,0,99.79
2025-12-26,SERIES,Original Series,11030,18182.5,15252,None,0,0,None,0.0,0,0,4,12,0,99.82
2025-12-27,SERIES,Original Series,11387,11401.9,14517,None,0,0,None,0.0,0,1,5,12,0,99.85
2025-12-28,SERIES,Original Series,14083,14009.7,17838,None,0,0,None,0.0,0,1,6,12,0,99.89
2025-12-29,SERIES,Original Series,9503,8630.9,12664,None,0,0,None,0.0,0,0,0,12,0,99.92
2025-12-30,SERIES,Original Series,10883,16951.9,11990,None,0,0,None,0.0,0,0,1,12,0,99.96
2025-12-31,SERIES,Original Series,12510,12161.3,16231,None,0,0,New Year,1.1,1,0,2,12,0,99.99
2026-01-01,SERIES,Original Series,10618,14681.6,11480,None,0,0,None,0.0,0,0,3,1,0,100.03
2026-01-02,SERIES,Original Series,10664,17528.3,11878,None,0,0,None,0.0,0,0,4,1,0,100.07
2026-01-03,SERIES,Original Series,12645,11913.2,13537,None,0,0,None,0.0,0,1,5,1,0,100.1
2026-01-04,SERIES,Original Series,12674,12596.7,16421,None,0,0,None,0.0,0,1,6,1,0,100.14
2026-01-05,SERIES,Original Series,15406,24600.8,22118,Blockbuster Release,1,0,None,0.0,0,0,0,1,0,100.17
2026-01-06,SERIES,Original Series,10672,11974.5,11838,None,0,0,None,0.0,0,0,1,1,0,100.21
2026-01-07,SERIES,Original Series,11931,14769.0,14773,None,0,0,None,0.0,0,0,2,1,0,100.24
2026-01-08,SERIES,Original Series,10753,14669.4,15135,None,0,0,None,0.0,0,0,3,1,0,100.27
2026-01-09,SERIES,Original Series,11514,16962.8,16004,None,0,0,None,0.0,0,0,4,1,0,100.31
2026-01-10,SERIES,Original Series,12147,12719.9,14810,None,0,0,None,0.0,0,1,5,1,0,100.34
2026-01-11,SERIES,Original Series,13838,22126.9,18651,None,0,0,None,0.0,0,1,6,1,0,100.38
2026-01-12,SERIES,Original Series,11839,17987.2,12635,None,0,0,None,0.0,0,0,0,1,1,100.41
2026-01-13,SERIES,Original Series,11086,10780.9,14995,None,0,0,None,0.0,0,0,1,1,0,100.44
2026-01-14,SERIES,Original Series,12015,11853.9,16102,None,0,0,Makar Sankranti,1.0,1,0,2,1,0,100.48
2026-01-15,SERIES,Original Series,12274,17990.8,15749,None,0,0,None,0.0,0,0,3,1,0,100.51
2026-01-16,SERIES,Original Series,15329,19593.1,16796,Live Sports Final,1,0,None,0.0,0,0,4,1,0,100.54
2026-01-17,SERIES,Original Series,17702,22340.0,20684,Live Sports Final,1,0,None,0.0,0,1,5,1,0,100.58
2026-01-18,SERIES,Original Series,13109,14079.5,14664,None,0,0,None,0.0,0,1,6,1,0,100.61
2026-01-19,SERIES,Original Series,10212,15010.3,10963,None,0,0,None,0.0,0,0,0,1,0,100.64
2026-01-20,SERIES,Original Series,10023,9935.5,14129,None,0,0,None,0.0,0,0,1,1,0,100.67
2026-01-21,SERIES,Original Series,9987,11970.8,11211,None,0,0,None,0.0,0,0,2,1,0,100.71
2026-01-22,SERIES,Original Series,11276,16663.2,12771,None,0,0,None,0.0,0,0,3,1,0,100.74
2026-01-23,SERIES,Original Series,9673,16294.3,12868,None,0,0,None,0.0,0,0,4,1,0,100.77
2026-01-24,SERIES,Original Series,12550,13427.1,14794,None,0,0,None,0.0,0,1,5,1,0,100.8
2026-01-25,SERIES,Original Series,10327,14548.2,12516,None,0,0,None,0.0,0,1,6,1,0,100.83
2026-01-26,SERIES,Original Series,11809,11234.4,12666,None,0,0,Republic Day,0.8,1,0,0,1,0,100.86
2026-01-27,SERIES,Original Series,11547,12858.5,16404,None,0,0,None,0.0,0,0,1,1,0,100.9
2026-01-28,SERIES,Original Series,11021,10769.6,15964,None,0,0,None,0.0,0,0,2,1,0,100.93
2026-01-29,SERIES,Original Series,12048,18849.9,14425,None,0,0,None,0.0,0,0,3,1,0,100.96
2026-01-30,SERIES,Original Series,11766,14524.6,13369,None,0,0,None,0.0,0,0,4,1,0,100.99
2026-01-31,SERIES,Original Series,12278,19806.1,16358,None,0,0,None,0.0,0,1,5,1,0,101.02
2026-02-01,SERIES,Original Series,12217,11388.3,16530,None,0,0,None,0.0,0,1,6,2,0,101.05
2026-02-02,SERIES,Original Series,11836,17264.8,13155,None,0,0,None,0.0,0,0,0,2,0,101.08
2026-02-03,SERIES,Original Series,11691,15333.0,14552,None,0,0,None,0.0,0,0,1,2,0,101.1
2026-02-04,SERIES,Original Series,10992,15991.3,12401,None,0,0,None,0.0,0,0,2,2,0,101.13
2026-02-05,SERIES,Original Series,9898,16563.5,11318,None,0,0,None,0.0,0,0,3,2,0,101.16
2026-02-06,SERIES,Original Series,11876,19930.0,14815,None,0,0,None,0.0,0,0,4,2,0,101.19
2026-02-07,SERIES,Original Series,12923,20218.9,15634,None,0,0,None,0.0,0,1,5,2,0,101.22
2026-02-08,SERIES,Original Series,12833,13712.5,15912,None,0,0,None,0.0,0,1,6,2,0,101.24
2026-02-09,SERIES,Original Series,9111,13734.7,10967,None,0,0,None,0.0,0,0,0,2,0,101.27
2026-02-10,SERIES,Original Series,11592,19310.6,12510,None,0,0,None,0.0,0,0,1,2,0,101.3
2026-02-11,SERIES,Original Series,11157,13132.2,12054,None,0,0,None,0.0,0,0,2,2,0,101.32
2026-02-12,SERIES,Original Series,10806,12745.5,12478,None,0,0,None,0.0,0,0,3,2,0,101.35
2026-02-13,SERIES,Original Series,10590,13579.7,13334,None,0,0,None,0.0,0,0,4,2,0,101.37
2026-02-14,SERIES,Original Series,12969,18884.0,14722,None,0,0,None,0.0,0,1,5,2,0,101.4
2026-02-15,SERIES,Original Series,13234,14533.8,17206,None,0,0,None,0.0,0,1,6,2,0,101.42
2026-02-16,SERIES,Original Series,15862,16282.3,21488,Blockbuster Release,1,0,None,0.0,0,0,0,2,0,101.45
2026-02-17,SERIES,Original Series,11623,13124.9,16352,None,0,0,None,0.0,0,0,1,2,0,101.47
2026-02-18,SERIES,Original Series,10367,14684.5,14798,None,0,0,None,0.0,0,0,2,2,0,101.49
2026-02-19,SERIES,Original Series,10736,10024.0,12839,None,0,0,None,0.0,0,0,3,2,0,101.52
2026-02-20,SERIES,Original Series,11722,19247.9,16729,None,0,0,None,0.0,0,0,4,2,0,101.54
2026-02-21,SERIES,Original Series,12605,16967.0,17648,None,0,0,None,0.0,0,1,5,2,0,101.56
2026-02-22,SERIES,Original Series,14166,13952.7,16663,None,0,0,None,0.0,0,1,6,2,0,101.58
2026-02-23,SERIES,Original Series,11426,16893.4,13688,None,0,0,None,0.0,0,0,0,2,0,101.6
2026-02-24,SERIES,Original Series,10366,11707.2,11580,None,0,0,None,0.0,0,0,1,2,0,101.62
2026-02-25,SERIES,Original Series,15012,22717.4,20981,New Episode,1,0,None,0.0,0,0,2,2,0,101.64
2026-02-26,SERIES,Original Series,16744,26860.2,21127,New Episode,1,0,None,0.0,0,0,3,2,0,101.66
2026-02-27,SERIES,Original Series,15724,20488.0,17804,Blockbuster Release,1,0,None,0.0,0,0,4,2,0,101.68
2026-02-28,SERIES,Original Series,13590,14237.8,18669,None,0,0,None,0.0,0,1,5,2,0,101.7
2026-03-01,SERIES,Original Series,12521,16001.6,17406,None,0,0,None,0.0,0,1,6,3,0,101.72
2026-03-02,SERIES,Original Series,11727,15912.9,15313,None,0,0,Holi,0.8,1,0,0,3,0,101.73
2026-03-03,SERIES,Original Series,11403,13544.3,13772,None,0,0,Holi,1.05,1,0,1,3,0,101.75
2026-03-04,SERIES,Original Series,17107,25925.0,19468,Blockbuster Release,1,0,Holi,1.3,1,0,2,3,0,101.77
2026-03-05,SERIES,Original Series,17316,19344.9,23489,Blockbuster Release,1,0,Holi,1.05,1,0,3,3,0,101.78
2026-03-06,SERIES,Original Series,11570,18201.1,15714,None,0,0,Holi,0.8,1,0,4,3,0,101.8
2026-03-07,SERIES,Original Series,13416,16770.3,16828,None,0,0,None,0.0,0,1,5,3,0,101.81
2026-03-08,SERIES,Original Series,11683,15996.5,15738,None,0,0,None,0.0,0,1,6,3,0,101.83
2026-03-09,SERIES,Original Series,11552,10914.5,13052,None,0,0,None,0.0,0,0,0,3,0,101.84
2026-03-10,SERIES,Original Series,11265,12032.3,14214,None,0,0,None,0.0,0,0,1,3,0,101.85
2026-03-11,SERIES,Original Series,11057,13830.8,13047,None,0,0,None,0.0,0,0,2,3,0,101.87
2026-03-12,SERIES,Original Series,14445,21539.9,20896,New Episode,1,0,None,0.0,0,0,3,3,0,101.88
2026-03-13,SERIES,Original Series,14979,25120.6,18270,New Episode,1,0,None,0.0,0,0,4,3,0,101.89
2026-03-14,SERIES,Original Series,15441,14793.1,17482,None,0,1,None,0.0,0,1,5,3,0,101.9
2026-03-15,SERIES,Original Series,13205,21782.2,14901,None,0,0,None,0.0,0,1,6,3,0,101.91
2026-03-16,SERIES,Original Series,11560,13253.1,16741,None,0,0,None,0.0,0,0,0,3,0,101.92
2026-03-17,SERIES,Original Series,11255,18977.8,16316,None,0,0,None,0.0,0,0,1,3,0,101.93
2026-03-18,SERIES,Original Series,10381,9714.0,14220,None,0,0,None,0.0,0,0,2,3,0,101.94
2026-03-19,SERIES,Original Series,10508,13735.6,13053,None,0,0,None,0.0,0,0,3,3,0,101.95
2026-03-20,SERIES,Original Series,9715,14786.5,12788,None,0,0,None,0.0,0,0,4,3,0,101.96
2026-03-21,SERIES,Original Series,13049,15402.6,17365,None,0,0,None,0.0,0,1,5,3,0,101.96
2026-03-22,SERIES,Original Series,14360,24110.6,15826,None,0,0,None,0.0,0,1,6,3,0,101.97
2026-03-23,SERIES,Original Series,11203,18370.7,12407,None,0,0,None,0.0,0,0,0,3,0,101.97
2026-03-24,SERIES,Original Series,10714,12481.4,12938,None,0,0,None,0.0,0,0,1,3,0,101.98
2026-03-25,SERIES,Original Series,11293,10200.3,13550,None,0,0,None,0.0,0,0,2,3,0,101.98
2026-03-26,SERIES,Original Series,13206,13737.9,16338,None,0,1,None,0.0,0,0,3,3,0,101.99
2026-03-27,SERIES,Original Series,10002,9262.2,11713,None,0,0,None,0.0,0,0,4,3,0,101.99
2026-03-28,SERIES,Original Series,13158,18996.9,17068,None,0,0,None,0.0,0,1,5,3,0,101.99
2026-03-29,SERIES,Original Series,12894,13059.1,17432,None,0,0,None,0.0,0,1,6,3,0,102.0
2026-03-30,SERIES,Original Series,13189,16931.9,18445,None,0,1,None,0.0,0,0,0,3,0,102.0
2026-03-31,SERIES,Original Series,12746,13382.7,15470,None,0,0,None,0.0,0,0,1,3,0,102.0
2026-04-01,SERIES,Original Series,11212,17867.0,13082,None,0,0,None,0.0,0,0,2,4,0,102.0
2026-04-02,SERIES,Original Series,12628,14340.6,14017,None,0,0,None,0.0,0,0,3,4,0,102.0
2026-04-03,SERIES,Original Series,10682,15577.5,13609,None,0,0,None,0.0,0,0,4,4,0,102.0
2026-04-04,SERIES,Original Series,11875,16253.7,12650,None,0,0,None,0.0,0,1,5,4,0,102.0
2026-04-05,SERIES,Original Series,12392,14875.2,17261,None,0,0,None,0.0,0,1,6,4,0,102.0
2026-04-06,SERIES,Original Series,12157,18331.6,15084,None,0,0,None,0.0,0,0,0,4,0,101.99
2026-04-07,SERIES,Original Series,10739,10648.2,13892,None,0,0,None,0.0,0,0,1,4,0,101.99
2026-04-08,SERIES,Original Series,10250,15055.0,12402,None,0,0,None,0.0,0,0,2,4,0,101.99
2026-04-09,SERIES,Original Series,11550,12053.1,12144,None,0,0,None,0.0,0,0,3,4,0,101.98
2026-04-10,SERIES,Original Series,11020,10639.9,15048,None,0,0,None,0.0,0,0,4,4,0,101.98
2026-04-11,SERIES,Original Series,13421,22471.4,16635,None,0,0,None,0.0,0,1,5,4,0,101.97
2026-04-12,SERIES,Original Series,12508,12978.6,15167,None,0,0,None,0.0,0,1,6,4,0,101.97
2026-04-13,SERIES,Original Series,10629,11817.2,14387,None,0,0,None,0.0,0,0,0,4,0,101.96
2026-04-14,SERIES,Original Series,12529,11378.2,14896,None,0,0,None,0.0,0,0,1,4,0,101.95
2026-04-15,SERIES,Original Series,10699,15423.5,14004,None,0,0,None,0.0,0,0,2,4,0,101.94
2026-04-16,SERIES,Original Series,10698,16131.8,14338,None,0,0,None,0.0,0,0,3,4,0,101.94
2026-04-17,SERIES,Original Series,11653,10680.1,16815,None,0,0,None,0.0,0,0,4,4,0,101.93
2026-04-18,SERIES,Original Series,10965,14404.5,14883,None,0,0,None,0.0,0,1,5,4,0,101.92
2026-04-19,SERIES,Original Series,19280,30432.7,20425,Season Premiere,1,0,None,0.0,0,1,6,4,0,101.91
2026-04-20,SERIES,Original Series,17614,26944.7,22898,Season Premiere,1,0,None,0.0,0,0,0,4,0,101.9
2026-04-21,SERIES,Original Series,11957,18450.9,15502,None,0,0,None,0.0,0,0,1,4,0,101.89
2026-04-22,SERIES,Original Series,10558,10078.1,11606,None,0,0,None,0.0,0,0,2,4,0,101.87
2026-04-23,SERIES,Original Series,10793,12157.1,14571,None,0,0,None,0.0,0,0,3,4,0,101.86
2026-04-24,SERIES,Original Series,11373,14976.9,13646,None,0,0,None,0.0,0,0,4,4,0,101.85
2026-04-25,SERIES,Original Series,13295,17398.7,17276,None,0,0,None,0.0,0,1,5,4,0,101.84
2026-04-26,SERIES,Original Series,14215,21408.4,16452,None,0,0,None,0.0,0,1,6,4,0,101.82
