date,content_id,watch_hours,release_active,marketing_campaign,festival,holiday,competitor_major_release
2026-05-13,CONTENT_004,2741.62,0,0,0,0,0
2026-05-14,CONTENT_004,2594.13,0,0,0,0,0
2026-05-15,CONTENT_004,2505.77,0,0,0,0,0
2026-05-16,CONTENT_004,2927.65,0,0,0,0,0
2026-05-17,CONTENT_004,2948.08,0,0,0,0,0
2026-05-18,CONTENT_004,2409.33,0,0,0,0,0
2026-05-19,CONTENT_004,2329.16,0,0,0,0,0
2026-05-20,CONTENT_004,2538.59,0,0,0,0,0
2026-05-21,CONTENT_004,2433.31,0,0,0,0,0
2026-05-22,CONTENT_004,2432.98,0,0,0,0,0
2026-05-23,CONTENT_004,2938.89,0,0,0,0,0
2026-05-24,CONTENT_004,2956.53,0,0,0,0,0
2026-05-25,CONTENT_004,2500.92,0,0,0,0,0
2026-05-26,CONTENT_004,2717.29,0,0,0,0,0
2026-05-27,CONTENT_004,2582.8,0,0,0,0,0
2026-05-28,CONTENT_004,2763.48,0,0,0,0,0
2026-05-29,CONTENT_004,2445.13,0,0,0,0,0
2026-05-30,CONTENT_004,3047.97,0,0,0,0,0
2026-05-31,CONTENT_004,2902.07,0,0,0,0,0
2026-06-01,CONTENT_004,2879.86,0,1,0,0,0
2026-06-02,CONTENT_004,3218.19,0,1,0,0,0
2026-06-03,CONTENT_004,2853.98,0,1,0,0,0
2026-06-04,CONTENT_004,2671.03,0,1,0,0,0
2026-06-05,CONTENT_004,2861.51,0,1,0,0,0
2026-06-06,CONTENT_004,3229.96,0,1,0,0,0
2026-06-07,CONTENT_004,3362.08,0,1,0,0,0
2026-06-08,CONTENT_004,2392.67,0,0,0,0,0
2026-06-09,CONTENT_004,2504.41,0,0,0,0,0
2026-06-10,CONTENT_004,1993.8,0,0,0,0,1
2026-06-11,CONTENT_004,2399.49,0,0,0,0,1
2026-06-12,CONTENT_004,2015.53,0,0,0,0,1
2026-06-13,CONTENT_004,2934.03,0,0,0,0,0
2026-06-14,CONTENT_004,2909.48,0,0,0,0,0
2026-06-15,CONTENT_004,2603.17,0,0,0,0,0
2026-06-16,CONTENT_004,2543.94,0,0,0,0,0
2026-06-17,CONTENT_004,2648.36,0,0,0,0,0
2026-06-18,CONTENT_004,2454.82,0,0,0,0,0
2026-06-19,CONTENT_004,2441.91,0,0,0,0,0
2026-06-20,CONTENT_004,3001.6,0,0,0,0,0
2026-06-21,CONTENT_004,3078.65,0,0,0,0,0
2026-06-22,CONTENT_004,2603.13,0,0,0,0,0
2026-06-23,CONTENT_004,2540.23,0,0,0,0,0
2026-06-24,CONTENT_004,2529.08,0,0,0,0,0
2026-06-25,CONTENT_004,2495.46,0,0,0,0,0
2026-06-26,CONTENT_004,2551.24,0,0,0,0,0
2026-06-27,CONTENT_004,3204.37,0,0,0,0,0
2026-06-28,CONTENT_004,2919.68,0,0,0,0,0
2026-06-29,CONTENT_004,2454.44,0,0,0,0,0
2026-06-30,CONTENT_004,2444.87,0,0,0,0,0
2026-07-01,CONTENT_004,2998.67,0,1,0,0,0
2026-07-02,CONTENT_004,2684.78,0,1,0,0,0
2026-07-03,CONTENT_004,2933.12,0,1,0,0,0
2026-07-04,CONTENT_004,3591.08,0,1,0,0,0
2026-07-05,CONTENT_004,3415.22,0,1,0,0,0
2026-07-06,CONTENT_004,2973.34,0,1,0,0,0
2026-07-07,CONTENT_004,3213.67,0,1,0,0,0
2026-07-08,CONTENT_004,2541.45,0,0,0,0,0
2026-07-09,CONTENT_004,2220.1,0,0,0,0,0
2026-07-10,CONTENT_004,2073.76,0,0,0,0,1
2026-07-11,CONTENT_004,2623.62,0,0,0,0,1
2026-07-12,CONTENT_004,2554.52,0,0,0,0,1
2026-07-13,CONTENT_004,2512.92,0,0,0,0,0
2026-07-14,CONTENT_004,2463.18,0,0,0,0,0
2026-07-15,CONTENT_004,2645.76,0,0,0,0,0
2026-07-16,CONTENT_004,2363.58,0,0,0,0,0
2026-07-17,CONTENT_004,2474.06,0,0,0,0,0
2026-07-18,CONTENT_004,2977.16,0,0,0,0,0
2026-07-19,CONTENT_004,2992.64,0,0,0,0,0
2026-07-20,CONTENT_004,2518.35,0,0,0,0,0
2026-07-21,CONTENT_004,2198.59,0,0,0,0,0
2026-07-22,CONTENT_004,2510.41,0,0,0,0,0
2026-07-23,CONTENT_004,2481.16,0,0,0,0,0
2026-07-24,CONTENT_004,2608.01,0,0,0,0,0
2026-07-25,CONTENT_004,3040.37,0,0,0,0,0
2026-07-26,CONTENT_004,2980.11,0,0,0,0,0
2026-07-27,CONTENT_004,2539.15,0,0,0,0,0
2026-07-28,CONTENT_004,2669.05,0,0,0,0,0
2026-07-29,CONTENT_004,2643.79,0,0,0,0,0
2026-07-30,CONTENT_004,2534.42,0,0,0,0,0
2026-07-31,CONTENT_004,2768.18,0,0,0,0,0
2026-08-01,CONTENT_004,3402.48,0,1,0,0,0
2026-08-02,CONTENT_004,3332.82,0,1,0,0,0
2026-08-03,CONTENT_004,2948.65,0,1,0,0,0
2026-08-04,CONTENT_004,2903.27,0,1,0,0,0
2026-08-05,CONTENT_004,2641.83,0,1,0,0,0
2026-08-06,CONTENT_004,2868.45,0,1,0,0,0
2026-08-07,CONTENT_004,2992.95,0,1,0,0,0
2026-08-08,CONTENT_004,2942.75,0,0,0,0,0
2026-08-09,CONTENT_004,2852.94,0,0,0,0,0
2026-08-10,CONTENT_004,2255.29,0,0,0,0,1
2026-08-11,CONTENT_004,2265.38,0,0,0,0,1
2026-08-12,CONTENT_004,2339.38,0,0,0,0,1
2026-08-13,CONTENT_004,2419.81,0,0,0,0,0
2026-08-14,CONTENT_004,2609.23,0,0,0,0,0
2026-08-15,CONTENT_004,3498.07,0,0,1,1,0
2026-08-16,CONTENT_004,3182.08,0,0,1,0,0
2026-08-17,CONTENT_004,2962.37,0,0,1,0,0
2026-08-18,CONTENT_004,2622.02,0,0,1,0,0
2026-08-19,CONTENT_004,2667.65,0,0,1,0,0
2026-08-20,CONTENT_004,2593.36,0,0,1,0,0
2026-08-21,CONTENT_004,2396.59,0,0,0,0,0
2026-08-22,CONTENT_004,2967.3,0,0,0,0,0
2026-08-23,CONTENT_004,3038.32,0,0,0,0,0
2026-08-24,CONTENT_004,2497.67,0,0,0,0,0
2026-08-25,CONTENT_004,2459.41,0,0,0,0,0
2026-08-26,CONTENT_004,2344.65,0,0,0,0,0
2026-08-27,CONTENT_004,2409.11,0,0,0,0,0
2026-08-28,CONTENT_004,2306.75,0,0,0,0,0
2026-08-29,CONTENT_004,3042.07,0,0,0,0,0
2026-08-30,CONTENT_004,3050.76,0,0,0,0,0
2026-08-31,CONTENT_004,2494.94,0,0,0,0,0
2026-09-01,CONTENT_004,3005.18,0,1,0,0,0
2025-01-01,CONTENT_005,3699.97,1,1,0,1,0
2025-01-02,CONTENT_005,3232.03,1,1,0,0,0
2025-01-03,CONTENT_005,3367.73,1,1,0,0,0
2025-01-04,CONTENT_005,3693.75,1,1,0,0,0
2025-01-05,CONTENT_005,3764.64,1,1,0,0,0
2025-01-06,CONTENT_005,3172.29,1,1,0,0,0
2025-01-07,CONTENT_005,3289.36,1,1,0,0,0
2025-01-08,CONTENT_005,2579.42,1,0,0,0,0
2025-01-09,CONTENT_005,2882.04,1,0,0,0,0
2025-01-10,CONTENT_005,2515.99,1,0,0,0,1
2025-01-11,CONTENT_005,3083.04,1,0,0,0,1
2025-01-12,CONTENT_005,2895.0,1,0,0,0,1
2025-01-13,CONTENT_005,2672.22,1,0,0,0,0
2025-01-14,CONTENT_005,2799.0,1,0,0,0,0
2025-01-15,CONTENT_005,2208.21,0,0,0,0,0
2025-01-16,CONTENT_005,2024.99,0,0,0,0,0
2025-01-17,CONTENT_005,1890.25,0,0,0,0,0
2025-01-18,CONTENT_005,2286.24,0,0,0,0,0
2025-01-19,CONTENT_005,2505.45,0,0,0,0,0
2025-01-20,CONTENT_005,2261.72,0,0,0,0,0
2025-01-21,CONTENT_005,1963.41,0,0,0,0,0
2025-01-22,CONTENT_005,2071.4,0,0,0,0,0
2025-01-23,CONTENT_005,2063.41,0,0,0,0,0
2025-01-24,CONTENT_005,2301.66,0,0,0,0,0
2025-01-25,CONTENT_005,2715.16,0,0,0,0,0
2025-01-26,CONTENT_005,2819.93,0,0,0,1,0
2025-01-27,CONTENT_005,2194.29,0,0,0,0,0
2025-01-28,CONTENT_005,2191.37,0,0,0,0,0
2025-01-29,CONTENT_005,1965.57,0,0,0,0,0
2025-01-30,CONTENT_005,2173.34,0,0,0,0,0
2025-01-31,CONTENT_005,1992.94,0,0,0,0,0
2025-02-01,CONTENT_005,2906.03,0,1,0,0,0
2025-02-02,CONTENT_005,3043.71,0,1,0,0,0
2025-02-03,CONTENT_005,2486.5,0,1,0,0,0
2025-02-04,CONTENT_005,2593.76,0,1,0,0,0
2025-02-05,CONTENT_005,2614.42,0,1,0,0,0
2025-02-06,CONTENT_005,2293.52,0,1,0,0,0
2025-02-07,CONTENT_005,2249.34,0,1,0,0,0
2025-02-08,CONTENT_005,2600.02,0,0,0,0,0
2025-02-09,CONTENT_005,2604.25,0,0,0,0,0
2025-02-10,CONTENT_005,1916.94,0,0,0,0,1
2025-02-11,CONTENT_005,1931.18,0,0,0,0,1
2025-02-12,CONTENT_005,1983.77,0,0,0,0,1
2025-02-13,CONTENT_005,2191.81,0,0,0,0,0
2025-02-14,CONTENT_005,2068.06,0,0,0,0,0
2025-02-15,CONTENT_005,2578.36,0,0,0,0,0
2025-02-16,CONTENT_005,2441.62,0,0,0,0,0
2025-02-17,CONTENT_005,2125.57,0,0,0,0,0
2025-02-18,CONTENT_005,2121.0,0,0,0,0,0
2025-02-19,CONTENT_005,2009.76,0,0,0,0,0
2025-02-20,CONTENT_005,2021.99,0,0,0,0,0
2025-02-21,CONTENT_005,2334.58,0,0,0,0,0
2025-02-22,CONTENT_005,2384.35,0,0,0,0,0
2025-02-23,CONTENT_005,2516.85,0,0,0,0,0
2025-02-24,CONTENT_005,2160.88,0,0,0,0,0
2025-02-25,CONTENT_005,2094.31,0,0,0,0,0
2025-02-26,CONTENT_005,2170.51,0,0,0,0,0
2025-02-27,CONTENT_005,2134.54,0,0,0,0,0
2025-02-28,CONTENT_005,2008.62,0,0,0,0,0
2025-03-01,CONTENT_005,2980.41,0,1,0,0,0
2025-03-02,CONTENT_005,2866.85,0,1,0,0,0
2025-03-03,CONTENT_005,2660.77,0,1,0,0,0
2025-03-04,CONTENT_005,2523.06,0,1,0,0,0
2025-03-05,CONTENT_005,2404.48,0,1,0,0,0
2025-03-06,CONTENT_005,2513.94,0,1,0,0,0
2025-03-07,CONTENT_005,2380.89,0,1,0,0,0
2025-03-08,CONTENT_005,2505.07,0,0,0,0,0
2025-03-09,CONTENT_005,2454.3,0,0,0,0,0
2025-03-10,CONTENT_005,1803.18,0,0,0,0,1
2025-03-11,CONTENT_005,1801.86,0,0,0,0,1
2025-03-12,CONTENT_005,2145.67,0,0,0,0,1
2025-03-13,CONTENT_005,2109.6,0,0,0,0,0
2025-03-14,CONTENT_005,2054.67,0,0,0,0,0
2025-03-15,CONTENT_005,2414.48,0,0,0,0,0
2025-03-16,CONTENT_005,2527.47,0,0,0,0,0
2025-03-17,CONTENT_005,2032.96,0,0,0,0,0
2025-03-18,CONTENT_005,1985.07,0,0,0,0,0
2025-03-19,CONTENT_005,2096.6,0,0,0,0,0
2025-03-20,CONTENT_005,2095.8,0,0,0,0,0
2025-03-21,CONTENT_005,2056.21,0,0,0,0,0
2025-03-22,CONTENT_005,2384.41,0,0,0,0,0
2025-03-23,CONTENT_005,2436.95,0,0,0,0,0
2025-03-24,CONTENT_005,2050.69,0,0,0,0,0
2025-03-25,CONTENT_005,2036.12,0,0,0,0,0
2025-03-26,CONTENT_005,2129.03,0,0,0,0,0
2025-03-27,CONTENT_005,2333.75,0,0,0,0,0
2025-03-28,CONTENT_005,2239.84,0,0,0,0,0
2025-03-29,CONTENT_005,2681.9,0,0,0,0,0
2025-03-30,CONTENT_005,2418.39,0,0,0,0,0
2025-03-31,CONTENT_005,2275.84,0,0,0,0,0
2025-04-01,CONTENT_005,3245.26,1,1,0,0,0
2025-04-02,CONTENT_005,2581.57,0,1,0,0,0
2025-04-03,CONTENT_005,2526.06,0,1,0,0,0
2025-04-04,CONTENT_005,2441.96,0,1,0,0,0
2025-04-05,CONTENT_005,2999.59,0,1,0,0,0
2025-04-06,CONTENT_005,2974.96,0,1,0,0,0
2025-04-07,CONTENT_005,2292.34,0,1,0,0,0
2025-04-08,CONTENT_005,2086.97,0,0,0,0,0
2025-04-09,CONTENT_005,2191.6,0,0,0,0,0
2025-04-10,CONTENT_005,1919.13,0,0,0,0,1
2025-04-11,CONTENT_005,1939.29,0,0,0,0,1
2025-04-12,CONTENT_005,2151.3,0,0,0,0,1
2025-04-13,CONTENT_005,2504.9,0,0,0,0,0
2025-04-14,CONTENT_005,2089.88,0,0,0,0,0
2025-04-15,CONTENT_005,2078.64,0,0,0,0,0
2025-04-16,CONTENT_005,2028.68,0,0,0,0,0
2025-04-17,CONTENT_005,2196.06,0,0,0,0,0
2025-04-18,CONTENT_005,2136.27,0,0,0,0,0
2025-04-19,CONTENT_005,2503.68,0,0,0,0,0
2025-04-20,CONTENT_005,2693.33,0,0,0,0,0
2025-04-21,CONTENT_005,2149.75,0,0,0,0,0
2025-04-22,CONTENT_005,2226.05,0,0,0,0,0
2025-04-23,CONTENT_005,2128.66,0,0,0,0,0
2025-04-24,CONTENT_005,2062.92,0,0,0,0,0
2025-04-25,CONTENT_005,1988.79,0,0,0,0,0
2025-04-26,CONTENT_005,2503.35,0,0,0,0,0
2025-04-27,CONTENT_005,2198.33,0,0,0,0,0
2025-04-28,CONTENT_005,2128.61,0,0,0,0,0
2025-04-29,CONTENT_005,2133.12,0,0,0,0,0
2025-04-30,CONTENT_005,2077.16,0,0,0,0,0
2025-05-01,CONTENT_005,2468.3,0,1,0,0,0
2025-05-02,CONTENT_005,2346.63,0,1,0,0,0
2025-05-03,CONTENT_005,3069.53,0,1,0,0,0
2025-05-04,CONTENT_005,2888.63,0,1,0,0,0
2025-05-05,CONTENT_005,2375.93,0,1,0,0,0
2025-05-06,CONTENT_005,2535.19,0,1,0,0,0
2025-05-07,CONTENT_005,2489.63,0,1,0,0,0
2025-05-08,CONTENT_005,2062.37,0,0,0,0,0
2025-05-09,CONTENT_005,2051.28,0,0,0,0,0
2025-05-10,CONTENT_005,2229.61,0,0,0,0,1
2025-05-11,CONTENT_005,2371.51,0,0,0,0,1
2025-05-12,CONTENT_005,1939.3,0,0,0,0,1
2025-05-13,CONTENT_005,2096.39,0,0,0,0,0
2025-05-14,CONTENT_005,2189.51,0,0,0,0,0
2025-05-15,CONTENT_005,2102.89,0,0,0,0,0
2025-05-16,CONTENT_005,2142.16,0,0,0,0,0
2025-05-17,CONTENT_005,2493.87,0,0,0,0,0
2025-05-18,CONTENT_005,2539.93,0,0,0,0,0
2025-05-19,CONTENT_005,2053.36,0,0,0,0,0
2025-05-20,CONTENT_005,1980.37,0,0,0,0,0
2025-05-21,CONTENT_005,2195.22,0,0,0,0,0
2025-05-22,CONTENT_005,2258.02,0,0,0,0,0
2025-05-23,CONTENT_005,1985.35,0,0,0,0,0
2025-05-24,CONTENT_005,2496.83,0,0,0,0,0
2025-05-25,CONTENT_005,2430.87,0,0,0,0,0
2025-05-26,CONTENT_005,2192.75,0,0,0,0,0
2025-05-27,CONTENT_005,2125.9,0,0,0,0,0
2025-05-28,CONTENT_005,2449.38,0,0,0,0,0
2025-05-29,CONTENT_005,2068.35,0,0,0,0,0
2025-05-30,CONTENT_005,2261.42,0,0,0,0,0
2025-05-31,CONTENT_005,2649.64,0,0,0,0,0
2025-06-01,CONTENT_005,2980.07,0,1,0,0,0
2025-06-02,CONTENT_005,2481.89,0,1,0,0,0
2025-06-03,CONTENT_005,2487.96,0,1,0,0,0
2025-06-04,CONTENT_005,2479.07,0,1,0,0,0
2025-06-05,CONTENT_005,2597.0,0,1,0,0,0
2025-06-06,CONTENT_005,2386.37,0,1,0,0,0
2025-06-07,CONTENT_005,2907.14,0,1,0,0,0
2025-06-08,CONTENT_005,2448.37,0,0,0,0,0
2025-06-09,CONTENT_005,1918.75,0,0,0,0,0
2025-06-10,CONTENT_005,1980.19,0,0,0,0,1
2025-06-11,CONTENT_005,2001.61,0,0,0,0,1
2025-06-12,CONTENT_005,1823.41,0,0,0,0,1
2025-06-13,CONTENT_005,2208.16,0,0,0,0,0
2025-06-14,CONTENT_005,2311.72,0,0,0,0,0
2025-06-15,CONTENT_005,2480.52,0,0,0,0,0
2025-06-16,CONTENT_005,2086.74,0,0,0,0,0
2025-06-17,CONTENT_005,2109.21,0,0,0,0,0
2025-06-18,CONTENT_005,2108.67,0,0,0,0,0
2025-06-19,CONTENT_005,2091.91,0,0,0,0,0
2025-06-20,CONTENT_005,2059.28,0,0,0,0,0
2025-06-21,CONTENT_005,2466.59,0,0,0,0,0
2025-06-22,CONTENT_005,2621.14,0,0,0,0,0
2025-06-23,CONTENT_005,2039.23,0,0,0,0,0
2025-06-24,CONTENT_005,2336.81,0,0,0,0,0
2025-06-25,CONTENT_005,2033.31,0,0,0,0,0
2025-06-26,CONTENT_005,2125.21,0,0,0,0,0
2025-06-27,CONTENT_005,2159.98,0,0,0,0,0
2025-06-28,CONTENT_005,2447.37,0,0,0,0,0
2025-06-29,CONTENT_005,2623.15,0,0,0,0,0
2025-06-30,CONTENT_005,2787.25,1,0,0,0,0
2025-07-01,CONTENT_005,2456.49,0,1,0,0,0
2025-07-02,CONTENT_005,2621.98,0,1,0,0,0
2025-07-03,CONTENT_005,2371.37,0,1,0,0,0
2025-07-04,CONTENT_005,2418.62,0,1,0,0,0
2025-07-05,CONTENT_005,2983.11,0,1,0,0,0
2025-07-06,CONTENT_005,3008.19,0,1,0,0,0
2025-07-07,CONTENT_005,2511.88,0,1,0,0,0
2025-07-08,CONTENT_005,2086.64,0,0,0,0,0
2025-07-09,CONTENT_005,2073.6,0,0,0,0,0
2025-07-10,CONTENT_005,2008.8,0,0,0,0,1
2025-07-11,CONTENT_005,1915.24,0,0,0,0,1
2025-07-12,CONTENT_005,2138.61,0,0,0,0,1
2025-07-13,CONTENT_005,2380.36,0,0,0,0,0
2025-07-14,CONTENT_005,2258.91,0,0,0,0,0
2025-07-15,CONTENT_005,2024.53,0,0,0,0,0
2025-07-16,CONTENT_005,2128.64,0,0,0,0,0
2025-07-17,CONTENT_005,2241.85,0,0,0,0,0
2025-07-18,CONTENT_005,2156.92,0,0,0,0,0
2025-07-19,CONTENT_005,2398.45,0,0,0,0,0
2025-07-20,CONTENT_005,2371.35,0,0,0,0,0
2025-07-21,CONTENT_005,2296.34,0,0,0,0,0
2025-07-22,CONTENT_005,1990.68,0,0,0,0,0
2025-07-23,CONTENT_005,2041.91,0,0,0,0,0
2025-07-24,CONTENT_005,2139.11,0,0,0,0,0
2025-07-25,CONTENT_005,2077.02,0,0,0,0,0
2025-07-26,CONTENT_005,2538.25,0,0,0,0,0
2025-07-27,CONTENT_005,2323.88,0,0,0,0,0
2025-07-28,CONTENT_005,2077.91,0,0,0,0,0
2025-07-29,CONTENT_005,2171.16,0,0,0,0,0
2025-07-30,CONTENT_005,2171.51,0,0,0,0,0
2025-07-31,CONTENT_005,2039.89,0,0,0,0,0
2025-08-01,CONTENT_005,2370.72,0,1,0,0,0
2025-08-02,CONTENT_005,2946.48,0,1,0,0,0
2025-08-03,CONTENT_005,2786.23,0,1,0,0,0
2025-08-04,CONTENT_005,2612.85,0,1,0,0,0
2025-08-05,CONTENT_005,2494.53,0,1,0,0,0
2025-08-06,CONTENT_005,2404.83,0,1,0,0,0
2025-08-07,CONTENT_005,2367.28,0,1,0,0,0
2025-08-08,CONTENT_005,2033.53,0,0,0,0,0
2025-08-09,CONTENT_005,2314.0,0,0,0,0,0
2025-08-10,CONTENT_005,2282.15,0,0,0,0,1
2025-08-11,CONTENT_005,1805.7,0,0,0,0,1
2025-08-12,CONTENT_005,1931.97,0,0,0,0,1
2025-08-13,CONTENT_005,2156.44,0,0,0,0,0
2025-08-14,CONTENT_005,2201.43,0,0,0,0,0
2025-08-15,CONTENT_005,2613.64,0,0,1,1,0
2025-08-16,CONTENT_005,2843.95,0,0,1,0,0
2025-08-17,CONTENT_005,2871.34,0,0,1,0,0
2025-08-18,CONTENT_005,2337.11,0,0,1,0,0
2025-08-19,CONTENT_005,2343.45,0,0,1,0,0
2025-08-20,CONTENT_005,2251.47,0,0,1,0,0
2025-08-21,CONTENT_005,1996.3,0,0,0,0,0
2025-08-22,CONTENT_005,2234.62,0,0,0,0,0
2025-08-23,CONTENT_005,2541.6,0,0,0,0,0
2025-08-24,CONTENT_005,2550.12,0,0,0,0,0
2025-08-25,CONTENT_005,2037.98,0,0,0,0,0
2025-08-26,CONTENT_005,2270.51,0,0,0,0,0
2025-08-27,CONTENT_005,2076.0,0,0,0,0,0
2025-08-28,CONTENT_005,2015.81,0,0,0,0,0
2025-08-29,CONTENT_005,2039.76,0,0,0,0,0
2025-08-30,CONTENT_005,2642.98,0,0,0,0,0
2025-08-31,CONTENT_005,2361.34,0,0,0,0,0
2025-09-01,CONTENT_005,2399.13,0,1,0,0,0
2025-09-02,CONTENT_005,2782.34,0,1,0,0,0
2025-09-03,CONTENT_005,2576.81,0,1,0,0,0
2025-09-04,CONTENT_005,2401.03,0,1,0,0,0
2025-09-05,CONTENT_005,2364.45,0,1,0,0,0
2025-09-06,CONTENT_005,2748.41,0,1,0,0,0
2025-09-07,CONTENT_005,2934.24,0,1,0,0,0
2025-09-08,CONTENT_005,2176.44,0,0,0,0,0
2025-09-09,CONTENT_005,2259.47,0,0,0,0,0
2025-09-10,CONTENT_005,1691.13,0,0,0,0,1
2025-09-11,CONTENT_005,1750.83,0,0,0,0,1
2025-09-12,CONTENT_005,1877.45,0,0,0,0,1
2025-09-13,CONTENT_005,2770.71,0,0,0,0,0
2025-09-14,CONTENT_005,2571.02,0,0,0,0,0
2025-09-15,CONTENT_005,2139.14,0,0,0,0,0
2025-09-16,CONTENT_005,1971.38,0,0,0,0,0
2025-09-17,CONTENT_005,1877.4,0,0,0,0,0
2025-09-18,CONTENT_005,2104.08,0,0,0,0,0
2025-09-19,CONTENT_005,2089.57,0,0,0,0,0
2025-09-20,CONTENT_005,2449.88,0,0,0,0,0
2025-09-21,CONTENT_005,2438.05,0,0,0,0,0
2025-09-22,CONTENT_005,2021.42,0,0,0,0,0
2025-09-23,CONTENT_005,1997.35,0,0,0,0,0
2025-09-24,CONTENT_005,2245.9,0,0,0,0,0
2025-09-25,CONTENT_005,2006.91,0,0,0,0,0
2025-09-26,CONTENT_005,2071.0,0,0,0,0,0
2025-09-27,CONTENT_005,2473.9,0,0,0,0,0
2025-09-28,CONTENT_005,3295.56,1,0,0,0,0
2025-09-29,CONTENT_005,2010.56,0,0,0,0,0
2025-09-30,CONTENT_005,2202.7,0,0,0,0,0
2025-10-01,CONTENT_005,2417.14,0,1,0,0,0
2025-10-02,CONTENT_005,2758.36,0,1,0,1,0
2025-10-03,CONTENT_005,2650.53,0,1,0,0,0
2025-10-04,CONTENT_005,2822.27,0,1,0,0,0
2025-10-05,CONTENT_005,2999.73,0,1,0,0,0
2025-10-06,CONTENT_005,2583.48,0,1,0,0,0
2025-10-07,CONTENT_005,2510.54,0,1,0,0,0
2025-10-08,CONTENT_005,2087.66,0,0,0,0,0
2025-10-09,CONTENT_005,2323.2,0,0,0,0,0
2025-10-10,CONTENT_005,1888.55,0,0,0,0,1
2025-10-11,CONTENT_005,2251.63,0,0,0,0,1
2025-10-12,CONTENT_005,2194.86,0,0,0,0,1
2025-10-13,CONTENT_005,2115.86,0,0,0,0,0
2025-10-14,CONTENT_005,2201.23,0,0,0,0,0
2025-10-15,CONTENT_005,2071.09,0,0,0,0,0
2025-10-16,CONTENT_005,1878.6,0,0,0,0,0
2025-10-17,CONTENT_005,2153.92,0,0,0,0,0
2025-10-18,CONTENT_005,2364.77,0,0,0,0,0
2025-10-19,CONTENT_005,2555.9,0,0,0,0,0
2025-10-20,CONTENT_005,2309.86,0,0,1,0,0
2025-10-21,CONTENT_005,2409.03,0,0,1,0,0
2025-10-22,CONTENT_005,2210.42,0,0,1,0,0
2025-10-23,CONTENT_005,2253.8,0,0,1,0,0
2025-10-24,CONTENT_005,2274.3,0,0,1,0,0
2025-10-25,CONTENT_005,2570.16,0,0,1,0,0
2025-10-26,CONTENT_005,2842.5,0,0,1,0,0
2025-10-27,CONTENT_005,2139.33,0,0,1,0,0
2025-10-28,CONTENT_005,2425.22,0,0,1,0,0
2025-10-29,CONTENT_005,2354.56,0,0,1,0,0
2025-10-30,CONTENT_005,2289.12,0,0,1,0,0
2025-10-31,CONTENT_005,2136.24,0,0,0,0,0
2025-11-01,CONTENT_005,2957.4,0,1,0,0,0
2025-11-02,CONTENT_005,2882.0,0,1,0,0,0
2025-11-03,CONTENT_005,2509.31,0,1,0,0,0
2025-11-04,CONTENT_005,2554.77,0,1,0,0,0
2025-11-05,CONTENT_005,2378.81,0,1,0,0,0
2025-11-06,CONTENT_005,2514.35,0,1,0,0,0
2025-11-07,CONTENT_005,2202.24,0,1,0,0,0
2025-11-08,CONTENT_005,2275.39,0,0,0,0,0
2025-11-09,CONTENT_005,2537.28,0,0,0,0,0
2025-11-10,CONTENT_005,1846.13,0,0,0,0,1
2025-11-11,CONTENT_005,1800.39,0,0,0,0,1
2025-11-12,CONTENT_005,1884.43,0,0,0,0,1
2025-11-13,CONTENT_005,2058.43,0,0,0,0,0
2025-11-14,CONTENT_005,1996.2,0,0,0,0,0
2025-11-15,CONTENT_005,2305.9,0,0,0,0,0
2025-11-16,CONTENT_005,2271.34,0,0,0,0,0
2025-11-17,CONTENT_005,2177.57,0,0,0,0,0
2025-11-18,CONTENT_005,2055.64,0,0,0,0,0
2025-11-19,CONTENT_005,2201.8,0,0,0,0,0
2025-11-20,CONTENT_005,2054.57,0,0,0,0,0
2025-11-21,CONTENT_005,2137.27,0,0,0,0,0
2025-11-22,CONTENT_005,2464.83,0,0,0,0,0
2025-11-23,CONTENT_005,2482.67,0,0,0,0,0
2025-11-24,CONTENT_005,2109.77,0,0,0,0,0
2025-11-25,CONTENT_005,2053.2,0,0,0,0,0
2025-11-26,CONTENT_005,1970.89,0,0,0,0,0
2025-11-27,CONTENT_005,2180.44,0,0,0,0,0
2025-11-28,CONTENT_005,2267.32,0,0,0,0,0
2025-11-29,CONTENT_005,2652.22,0,0,0,0,0
2025-11-30,CONTENT_005,2419.91,0,0,0,0,0
2025-12-01,CONTENT_005,2401.02,0,1,0,0,0
2025-12-02,CONTENT_005,2419.8,0,1,0,0,0
2025-12-03,CONTENT_005,2459.54,0,1,0,0,0
2025-12-04,CONTENT_005,2472.49,0,1,0,0,0
2025-12-05,CONTENT_005,2373.22,0,1,0,0,0
2025-12-06,CONTENT_005,2768.67,0,1,0,0,0
2025-12-07,CONTENT_005,2929.28,0,1,0,0,0
2025-12-08,CONTENT_005,1729.31,0,0,0,0,0
2025-12-09,CONTENT_005,2089.43,0,0,0,0,0
2025-12-10,CONTENT_005,1790.8,0,0,0,0,1
2025-12-11,CONTENT_005,1971.92,0,0,0,0,1
2025-12-12,CONTENT_005,2000.0,0,0,0,0,1
2025-12-13,CONTENT_005,2590.48,0,0,0,0,0
2025-12-14,CONTENT_005,2441.62,0,0,0,0,0
2025-12-15,CONTENT_005,1980.81,0,0,0,0,0
2025-12-16,CONTENT_005,2014.47,0,0,0,0,0
2025-12-17,CONTENT_005,2130.2,0,0,0,0,0
2025-12-18,CONTENT_005,1927.18,0,0,0,0,0
2025-12-19,CONTENT_005,2246.32,0,0,0,0,0
