date,product_name,units_sold,revenue,temperature_c,footfall_index,festival,holiday,promotion_active
2025-11-17,Mango,761,35587.53,23.2,85,0,0,0
2025-11-18,Mango,805,38429.03,22.3,94,0,0,0
2025-11-19,Mango,824,39200.54,22.3,97,0,0,0
2025-11-20,Mango,797,38184.98,23.0,98,0,0,0
2025-11-21,Mango,883,40610.29,24.2,90,0,0,0
2025-11-22,Mango,1040,49134.77,22.0,109,0,0,0
2025-11-23,Mango,956,45417.01,21.9,112,0,0,0
2025-11-24,Mango,789,37893.07,22.5,81,0,0,0
2025-11-25,Mango,819,40314.74,24.4,100,0,0,0
2025-11-26,Mango,799,36932.14,21.3,98,0,0,0
2025-11-27,Mango,837,42054.84,22.8,101,0,0,0
2025-11-28,Mango,799,38622.06,22.0,100,0,0,0
2025-11-29,Mango,976,45765.83,23.6,116,0,0,0
2025-11-30,Mango,950,42984.79,24.7,121,0,0,0
2025-12-01,Mango,811,39604.59,24.2,95,0,0,0
2025-12-02,Mango,814,40866.57,22.9,95,0,0,0
2025-12-03,Mango,759,36590.51,23.7,91,0,0,0
2025-12-04,Mango,836,40986.36,22.1,90,0,0,0
2025-12-05,Mango,833,40736.72,23.3,98,0,0,0
2025-12-06,Mango,929,45313.7,24.9,104,0,0,0
2025-12-07,Mango,997,47977.02,23.5,115,0,0,0
2025-12-08,Mango,850,40547.49,26.5,101,0,0,0
2025-12-09,Mango,763,36877.2,20.0,96,0,0,0
2025-12-10,Mango,891,42732.89,24.6,100,0,0,0
2025-12-11,Mango,815,38432.87,27.9,98,0,0,0
2025-12-12,Mango,790,37566.9,24.1,100,0,0,0
2025-12-13,Mango,999,48913.02,24.5,114,0,0,0
2025-12-14,Mango,1046,48067.89,26.6,114,0,0,0
2025-12-15,Mango,818,40739.32,22.9,93,0,0,0
2025-12-16,Mango,815,39820.28,24.2,96,0,0,0
2025-12-17,Mango,767,36158.23,24.5,96,0,0,0
2025-12-18,Mango,985,49106.4,27.1,98,0,0,1
2025-12-19,Mango,1054,50680.55,24.6,104,0,0,1
2025-12-20,Mango,1190,56541.86,23.3,126,0,0,1
2025-12-21,Mango,1257,59087.14,27.1,119,0,0,1
2025-12-22,Mango,1021,48972.86,26.3,94,0,0,1
2025-12-23,Mango,994,46417.47,26.3,98,0,0,1
2025-12-24,Mango,1014,49513.94,27.2,105,0,0,1
2025-12-25,Mango,1072,49363.03,26.8,99,0,1,1
2025-12-26,Mango,1026,49813.9,25.1,91,0,0,1
2025-12-27,Mango,1078,51740.21,26.4,109,0,0,1
2025-12-28,Mango,1276,60329.47,29.5,115,0,0,1
2025-12-29,Mango,1015,47669.32,26.7,104,0,0,1
2025-12-30,Mango,1104,51857.23,28.9,100,0,0,1
2025-12-31,Mango,1081,52101.44,29.0,101,0,0,1
2026-01-01,Mango,941,46522.4,26.2,100,0,1,0
2026-01-02,Mango,781,35465.15,26.8,94,0,0,0
2026-01-03,Mango,1040,50133.06,28.2,114,0,0,0
2026-01-04,Mango,1034,45429.21,27.3,120,0,0,0
2026-01-05,Mango,945,47750.55,27.0,102,0,0,0
2026-01-06,Mango,779,39167.99,25.6,99,0,0,0
2026-01-07,Mango,917,45915.06,29.2,102,0,0,0
2026-01-08,Mango,943,44770.02,29.7,106,0,0,0
2026-01-09,Mango,905,42963.18,29.1,104,0,0,0
2026-01-10,Mango,1057,50318.42,29.8,126,0,0,0
2026-01-11,Mango,1037,52705.82,28.7,121,0,0,0
2026-01-12,Mango,986,46663.84,29.0,104,0,0,0
2026-01-13,Mango,877,40137.32,28.3,97,0,0,0
2026-01-14,Mango,909,43495.07,29.7,103,0,0,0
2026-01-15,Mango,919,45076.27,29.8,97,0,0,0
2026-01-16,Mango,798,38163.24,26.1,105,0,0,0
2026-01-17,Mango,995,45297.09,27.2,126,0,0,0
2026-01-18,Mango,999,48739.93,29.2,119,0,0,0
2026-01-19,Mango,833,40986.38,26.1,98,0,0,0
2026-01-20,Mango,948,42052.37,31.2,107,0,0,0
2026-01-21,Mango,993,48353.56,29.9,109,0,0,0
2026-01-22,Mango,971,44544.53,27.7,101,0,0,0
2026-01-23,Mango,885,40911.22,27.9,107,0,0,0
2026-01-24,Mango,1111,51418.57,32.0,123,0,0,0
2026-01-25,Mango,1199,59159.2,32.9,121,0,0,0
2026-01-26,Mango,1084,54410.05,29.1,101,0,1,0
2026-01-27,Mango,888,41247.61,27.2,106,0,0,0
2026-01-28,Mango,907,42449.68,30.5,98,0,0,0
2026-01-29,Mango,880,44316.6,29.5,103,0,0,0
2026-01-30,Mango,960,45289.74,31.1,111,0,0,0
2026-01-31,Mango,1134,55656.8,33.1,120,0,0,0
2026-02-01,Mango,1102,54994.19,28.7,125,0,0,0
2026-02-02,Mango,973,45444.93,32.0,109,0,0,0
2026-02-03,Mango,919,44891.03,33.9,98,0,0,0
2026-02-04,Mango,1032,46446.5,33.3,105,0,0,0
2026-02-05,Mango,956,43669.27,30.2,97,0,0,0
2026-02-06,Mango,975,46567.51,29.1,107,0,0,0
2026-02-07,Mango,1130,52384.47,32.0,125,0,0,0
2026-02-08,Mango,1181,57240.83,32.1,125,0,0,0
2026-02-09,Mango,939,44392.06,29.6,108,0,0,0
2026-02-10,Mango,987,45276.48,31.0,102,0,0,0
2026-02-11,Mango,1008,49978.07,30.1,104,0,0,0
2026-02-12,Mango,999,46192.75,29.2,111,0,0,0
2026-02-13,Mango,957,48220.26,27.9,105,0,0,0
2026-02-14,Mango,1033,49013.71,30.5,131,0,0,0
2026-02-15,Mango,1194,59021.01,31.3,128,0,0,0
2026-02-16,Mango,973,44264.83,30.0,109,0,0,0
2026-02-17,Mango,929,42801.1,29.0,110,0,0,0
2026-02-18,Mango,973,44438.88,31.8,107,0,0,0
2026-02-19,Mango,1019,48460.95,35.1,110,0,0,0
2026-02-20,Mango,993,45681.87,32.8,102,0,0,0
2026-02-21,Mango,1087,54859.35,32.3,119,0,0,0
2026-02-22,Mango,1069,50354.71,32.6,125,0,0,0
2026-02-23,Mango,907,43817.81,33.2,107,0,0,0
2026-02-24,Mango,981,43788.8,33.2,112,0,0,0
2026-02-25,Mango,988,43397.8,31.2,102,0,0,0
2026-02-26,Mango,995,49097.75,32.1,112,0,0,0
2026-02-27,Mango,1002,48248.13,30.4,100,0,0,0
2026-02-28,Mango,1159,53639.79,33.0,120,0,0,0
2026-03-01,Mango,1250,58809.48,34.7,136,0,0,0
2026-03-02,Mango,990,45991.65,29.2,100,0,0,0
2026-03-03,Mango,1061,50610.36,32.5,110,0,0,0
2026-03-04,Mango,965,45489.4,32.5,107,0,0,0
2026-03-05,Mango,1106,53816.05,33.8,108,0,0,0
2026-03-06,Mango,1043,48932.9,35.0,103,0,0,0
2026-03-07,Mango,1197,61778.35,33.9,128,0,0,0
2026-03-08,Mango,1263,63964.69,35.5,130,0,0,0
2026-03-09,Mango,944,44512.9,31.2,113,0,0,0
2026-03-10,Mango,985,46522.71,34.3,112,0,0,0
2026-03-11,Mango,1048,55705.28,33.6,107,0,0,0
2026-03-12,Mango,958,45516.61,34.2,105,0,0,0
2026-03-13,Mango,1015,48014.83,32.2,109,0,0,0
2026-03-14,Mango,1227,60072.38,36.6,123,0,0,0
2026-03-15,Mango,1245,61722.58,35.0,131,0,0,0
2026-03-16,Mango,1049,52732.53,32.7,111,0,0,0
2026-03-17,Mango,1005,44243.07,31.2,104,0,0,0
2026-03-18,Mango,1016,48112.39,34.5,112,0,0,0
2026-03-19,Mango,967,45425.54,32.2,106,0,0,0
2026-03-20,Mango,988,50201.46,32.7,107,0,0,0
2026-03-21,Mango,1162,54748.33,33.3,127,0,0,0
2026-03-22,Mango,1078,52041.04,31.3,120,0,0,0
2026-03-23,Mango,1006,46225.36,35.5,101,0,0,0
2026-03-24,Mango,1009,48360.08,33.5,112,0,0,0
2026-03-25,Mango,1031,49733.76,36.1,110,0,0,0
2026-03-26,Mango,1031,47373.69,32.7,110,0,0,0
2026-03-27,Mango,1052,51807.87,34.2,107,0,0,0
2026-03-28,Mango,1250,58363.01,34.7,125,0,0,0
2026-03-29,Mango,1126,52660.41,32.0,113,0,0,0
2026-03-30,Mango,989,48169.65,34.6,100,0,0,0
2026-03-31,Mango,983,47135.62,32.4,110,0,0,0
2026-04-01,Mango,1056,49398.61,34.9,112,0,0,0
2026-04-02,Mango,980,46778.24,33.3,111,0,0,0
2026-04-03,Mango,975,44091.53,33.4,108,0,0,0
2026-04-04,Mango,1152,55933.5,34.8,130,0,0,0
2026-04-05,Mango,1223,56973.16,35.6,128,0,0,0
2026-04-06,Mango,1038,49543.53,34.1,109,0,0,0
2026-04-07,Mango,1029,49701.97,32.4,110,0,0,0
2026-04-08,Mango,1023,51070.36,34.1,115,0,0,0
2026-04-09,Mango,1077,51222.58,32.9,112,0,0,0
2026-04-10,Mango,1037,49194.0,36.4,110,0,0,0
2026-04-11,Mango,1202,57444.92,35.6,130,0,0,0
2026-04-12,Mango,1307,63194.1,34.2,124,0,0,0
2026-04-13,Mango,1025,50748.92,33.8,113,0,0,0
2026-04-14,Mango,1031,51916.31,31.4,106,0,0,0
2026-04-15,Mango,1027,48336.22,32.7,104,0,0,0
2026-04-16,Mango,1009,45457.33,33.4,111,0,0,0
2026-04-17,Mango,918,43654.81,31.8,108,0,0,0
2026-04-18,Mango,1277,59269.02,31.7,132,0,0,0
2026-04-19,Mango,1187,60187.08,34.1,122,0,0,0
2026-04-20,Mango,974,48426.58,33.0,106,0,0,0
2026-04-21,Mango,944,44375.91,28.7,106,0,0,0
2026-04-22,Mango,1001,51191.37,34.9,112,0,0,0
2026-04-23,Mango,1013,47858.63,31.4,113,0,0,0
2026-04-24,Mango,1027,47878.5,32.9,107,0,0,0
2026-04-25,Mango,1134,53041.75,33.1,122,0,0,0
2026-04-26,Mango,1182,56950.02,31.7,124,0,0,0
2026-04-27,Mango,1071,51418.31,36.3,98,0,0,0
2026-04-28,Mango,1046,50478.89,34.5,110,0,0,0
2026-04-29,Mango,932,45822.0,32.2,110,0,0,0
2026-04-30,Mango,1009,48191.06,33.2,105,0,0,0
2026-05-01,Mango,1337,63042.24,35.1,120,0,0,1
2026-05-02,Mango,1402,64644.54,34.0,128,0,0,1
2026-05-03,Mango,1350,63340.18,32.9,128,0,0,1
2026-05-04,Mango,1283,58867.82,33.8,107,0,0,1
2026-05-05,Mango,1164,55769.14,36.4,101,0,0,1
2026-05-06,Mango,1167,55673.3,31.1,107,0,0,1
2026-05-07,Mango,1170,58096.93,31.5,108,0,0,1
2026-05-08,Mango,931,44447.65,32.4,103,0,0,0
2026-05-09,Mango,1162,52677.52,30.7,119,0,0,0
2026-05-10,Mango,1228,57037.96,34.7,125,0,0,0
2026-05-11,Mango,1004,48492.94,33.6,106,0,0,0
2026-05-12,Mango,909,44108.58,29.9,100,0,0,0
2026-05-13,Mango,983,48031.35,32.3,110,0,0,0
2026-05-14,Mango,1016,48667.4,32.1,102,0,0,0
2026-05-15,Mango,990,47291.77,31.2,106,0,0,0
2026-05-16,Mango,1158,54189.69,31.5,119,0,0,0
2026-05-17,Mango,1179,56920.26,30.5,123,0,0,0
2026-05-18,Mango,1016,45115.37,31.1,103,0,0,0
2026-05-19,Mango,945,44631.03,33.0,98,0,0,0
2026-05-20,Mango,1105,53630.97,35.0,112,0,0,0
2026-05-21,Mango,936,43781.4,28.9,106,0,0,0
2026-05-22,Mango,1038,46809.72,31.8,103,0,0,0
2026-05-23,Mango,1145,55483.2,31.6,120,0,0,0
2026-05-24,Mango,1129,53073.3,29.7,124,0,0,0
2026-05-25,Mango,951,45658.12,30.6,104,0,0,0
2026-05-26,Mango,1052,51151.25,30.8,102,0,0,0
2026-05-27,Mango,942,44598.84,30.5,105,0,0,0
2026-05-28,Mango,990,46769.17,30.5,100,0,0,0
2026-05-29,Mango,1105,51941.72,30.4,102,0,0,0
2026-05-30,Mango,1116,55805.22,27.7,116,0,0,0
2026-05-31,Mango,1183,56447.77,29.7,127,0,0,0
2026-06-01,Mango,1020,49567.86,30.2,105,0,0,0
2026-06-02,Mango,1053,50940.79,29.5,103,0,0,0
2026-06-03,Mango,1022,49222.64,31.7,106,0,0,0
2026-06-04,Mango,1022,47992.46,31.6,107,0,0,0
2026-06-05,Mango,976,50769.73,30.8,103,0,0,0
2026-06-06,Mango,1074,51763.36,27.8,125,0,0,0
2026-06-07,Mango,1173,56273.18,33.8,118,0,0,0
2026-06-08,Mango,940,46042.15,28.6,107,0,0,0
2026-06-09,Mango,915,41767.22,27.8,96,0,0,0
2026-06-10,Mango,948,46092.17,31.9,97,0,0,0
2026-06-11,Mango,1030,47892.48,28.7,97,0,0,0
2026-06-12,Mango,992,48303.98,29.1,102,0,0,0
2026-06-13,Mango,1094,53741.04,28.1,119,0,0,0
2026-06-14,Mango,1084,52017.77,27.4,129,0,0,0
2026-06-15,Mango,885,41191.63,27.3,97,0,0,0
2026-06-16,Mango,972,45514.41,28.3,98,0,0,0
2026-06-17,Mango,977,47210.9,27.5,101,0,0,0
2026-06-18,Mango,892,41105.49,28.6,96,0,0,0
2026-06-19,Mango,955,45031.54,30.6,104,0,0,0
2026-06-20,Mango,1103,52468.27,27.3,116,0,0,0
2026-06-21,Mango,1243,60915.75,31.5,125,0,0,0
2026-06-22,Mango,930,46914.24,27.6,104,0,0,0
2026-06-23,Mango,966,48889.65,28.7,102,0,0,0
2026-06-24,Mango,920,42219.51,25.9,109,0,0,0
2026-06-25,Mango,939,43609.56,26.8,94,0,0,0
2026-06-26,Mango,928,44170.8,28.0,105,0,0,0
2026-06-27,Mango,1171,57574.44,25.7,117,0,0,0
2026-06-28,Mango,1082,52147.07,27.1,116,0,0,0
2026-06-29,Mango,890,41440.55,26.8,103,0,0,0
2026-06-30,Mango,964,46251.35,27.9,96,0,0,0
2026-07-01,Mango,826,40507.08,24.4,101,0,0,0
2026-07-02,Mango,988,45852.05,26.7,107,0,0,0
2026-07-03,Mango,838,42518.95,23.9,97,0,0,0
2026-07-04,Mango,1082,51644.4,26.8,122,0,0,0
2026-07-05,Mango,1107,51380.3,26.6,122,0,0,0
2026-07-06,Mango,940,41130.4,29.0,98,0,0,0
2026-07-07,Mango,942,44646.81,27.4,100,0,0,0
2026-07-08,Mango,922,45139.9,25.5,98,0,0,0
2026-07-09,Mango,917,43322.44,25.9,103,0,0,0
2026-07-10,Mango,918,41940.42,26.4,94,0,0,0
2026-07-11,Mango,1023,51573.98,24.4,109,0,0,0
2026-07-12,Mango,1172,56966.33,25.7,119,0,0,0
2026-07-13,Mango,892,41969.19,24.6,96,0,0,0
2026-07-14,Mango,951,43298.71,24.8,102,0,0,0
2026-07-15,Mango,919,45687.73,24.3,96,0,0,0
2026-07-16,Mango,947,46292.06,29.4,96,0,0,0
2026-07-17,Mango,878,38691.28,24.2,97,0,0,0
2026-07-18,Mango,1110,53289.14,25.3,115,0,0,0
2026-07-19,Mango,958,44243.91,23.2,115,0,0,0
2026-07-20,Mango,949,42752.13,25.9,97,0,0,0
2026-07-21,Mango,935,45823.55,24.4,96,0,0,0
2026-07-22,Mango,907,45352.38,25.7,104,0,0,0
2026-07-23,Mango,921,42129.2,23.0,93,0,0,0
2026-07-24,Mango,950,45515.29,25.3,98,0,0,0
2026-07-25,Mango,1028,48255.03,24.4,117,0,0,0
2026-07-26,Mango,1033,49455.73,25.0,115,0,0,0
2026-07-27,Mango,898,40804.07,26.5,95,0,0,0
2026-07-28,Mango,940,45272.59,24.0,99,0,0,0
2026-07-29,Mango,958,47398.44,25.4,99,0,0,0
2026-07-30,Mango,858,42038.21,26.2,96,0,0,0
2026-07-31,Mango,968,49288.83,24.9,103,0,0,0
2026-08-01,Mango,994,48171.37,24.5,115,0,0,0
2026-08-02,Mango,1056,51435.23,22.7,115,0,0,0
2026-08-03,Mango,789,38096.86,23.2,100,0,0,0
2026-08-04,Mango,948,47899.9,25.1,103,0,0,0
2026-08-05,Mango,921,44203.59,23.4,96,0,0,0
2026-08-06,Mango,846,41278.51,21.9,93,0,0,0
2026-08-07,Mango,871,42467.86,23.0,94,0,0,0
2026-08-08,Mango,985,48690.29,24.1,109,0,0,0
2026-08-09,Mango,1128,56883.75,20.7,115,0,0,0
2026-08-10,Mango,1165,51840.64,23.8,98,0,0,1
2026-08-11,Mango,1055,52601.95,21.9,98,0,0,1
2026-08-12,Mango,1050,49577.05,22.4,95,0,0,1
2026-08-13,Mango,1030,50912.7,21.6,96,0,0,1
2026-08-14,Mango,1024,46541.6,23.3,99,0,0,1
2026-08-15,Mango,1628,76790.04,22.2,124,1,1,1
2026-08-16,Mango,1317,65921.7,22.8,115,1,0,1
2026-08-17,Mango,989,49169.93,21.8,94,1,0,0
2026-08-18,Mango,986,44305.43,20.8,87,1,0,0
2026-08-19,Mango,1026,50852.19,21.4,99,1,0,0
2026-08-20,Mango,896,43543.09,22.7,104,0,0,0
2026-08-21,Mango,906,45823.91,21.1,98,0,0,0
2026-08-22,Mango,1094,52458.73,20.9,118,0,0,0
2026-08-23,Mango,1072,51123.35,22.4,113,0,0,0
2026-08-24,Mango,824,40592.65,20.4,92,0,0,0
2026-08-25,Mango,926,45613.92,19.6,93,0,0,0
2026-08-26,Mango,919,44183.7,18.7,93,0,0,0
2026-08-27,Mango,804,39569.25,23.3,90,0,0,0
2026-08-28,Mango,878,43764.64,20.4,86,0,0,0
2026-08-29,Mango,1043,50200.13,19.3,121,0,0,0
2026-08-30,Mango,1050,48054.05,19.3,111,0,0,0
2026-08-31,Mango,879,43469.67,25.3,91,0,0,0
2026-09-01,Mango,860,41555.94,23.7,98,0,0,0
2025-01-01,Butterscotch,640,28668.93,24.2,104,0,1,0
2025-01-02,Butterscotch,637,30753.48,27.1,102,0,0,0
2025-01-03,Butterscotch,617,29954.76,28.3,103,0,0,0
2025-01-04,Butterscotch,830,38818.26,26.2,125,0,0,0
2025-01-05,Butterscotch,750,35739.94,29.0,106,0,0,0
2025-01-06,Butterscotch,648,27342.65,29.0,96,0,0,0
2025-01-07,Butterscotch,690,32964.12,28.3,93,0,0,0
2025-01-08,Butterscotch,643,29811.32,27.1,103,0,0,0
2025-01-09,Butterscotch,581,25131.22,26.2,104,0,0,0
2025-01-10,Butterscotch,666,29987.14,27.9,100,0,0,0
2025-01-11,Butterscotch,821,38008.89,31.0,120,0,0,0
2025-01-12,Butterscotch,816,38436.84,29.8,122,0,0,0
2025-01-13,Butterscotch,620,28336.16,25.7,94,0,0,0
2025-01-14,Butterscotch,698,30803.86,29.4,102,0,0,0
2025-01-15,Butterscotch,674,29105.05,28.7,97,0,0,0
2025-01-16,Butterscotch,652,30867.24,29.3,96,0,0,0
2025-01-17,Butterscotch,640,27998.68,29.2,96,0,0,0
2025-01-18,Butterscotch,776,36208.87,26.5,121,0,0,0
2025-01-19,Butterscotch,792,35157.19,30.0,120,0,0,0
2025-01-20,Butterscotch,630,29064.04,28.6,97,0,0,0
2025-01-21,Butterscotch,648,29686.4,29.2,115,0,0,0
2025-01-22,Butterscotch,641,30298.35,27.3,101,0,0,0
2025-01-23,Butterscotch,658,28885.16,28.9,102,0,0,0
2025-01-24,Butterscotch,674,31569.1,28.7,102,0,0,0
2025-01-25,Butterscotch,733,34311.44,29.5,120,0,0,0
2025-01-26,Butterscotch,941,43020.76,28.9,124,0,1,0
2025-01-27,Butterscotch,685,31185.8,28.5,103,0,0,0
2025-01-28,Butterscotch,704,32018.32,29.3,106,0,0,0
2025-01-29,Butterscotch,640,29645.77,27.8,106,0,0,0
2025-01-30,Butterscotch,688,32179.0,30.6,96,0,0,0
2025-01-31,Butterscotch,635,30426.42,31.4,104,0,0,0
2025-02-01,Butterscotch,787,36474.96,31.2,117,0,0,0
2025-02-02,Butterscotch,860,37247.33,31.7,120,0,0,0
2025-02-03,Butterscotch,637,30742.97,29.2,96,0,0,0
2025-02-04,Butterscotch,717,32743.63,34.0,105,0,0,0
2025-02-05,Butterscotch,681,32791.74,31.7,98,0,0,0
2025-02-06,Butterscotch,684,31754.5,29.5,102,0,0,0
2025-02-07,Butterscotch,721,35287.31,30.2,105,0,0,0
2025-02-08,Butterscotch,885,39980.98,31.1,123,0,0,0
2025-02-09,Butterscotch,848,39467.25,29.4,124,0,0,0
2025-02-10,Butterscotch,699,33446.96,31.3,99,0,0,0
2025-02-11,Butterscotch,678,30478.43,29.7,104,0,0,0
2025-02-12,Butterscotch,740,32955.74,32.0,107,0,0,0
2025-02-13,Butterscotch,673,32813.78,29.3,106,0,0,0
2025-02-14,Butterscotch,732,34297.17,34.6,113,0,0,0
2025-02-15,Butterscotch,854,40922.61,33.2,127,0,0,0
2025-02-16,Butterscotch,789,37057.08,32.0,124,0,0,0
2025-02-17,Butterscotch,731,33824.4,31.7,108,0,0,0
2025-02-18,Butterscotch,723,31679.84,32.1,109,0,0,0
2025-02-19,Butterscotch,682,30326.25,33.1,103,0,0,0
2025-02-20,Butterscotch,653,29662.21,32.7,106,0,0,0
2025-02-21,Butterscotch,740,35197.72,34.1,104,0,0,0
2025-02-22,Butterscotch,776,37713.82,33.7,128,0,0,0
2025-02-23,Butterscotch,861,37328.5,33.5,134,0,0,0
2025-02-24,Butterscotch,756,35994.97,32.6,105,0,0,0
2025-02-25,Butterscotch,751,34257.25,32.5,106,0,0,0
2025-02-26,Butterscotch,785,37386.37,32.2,111,0,0,0
2025-02-27,Butterscotch,714,32032.2,32.6,98,0,0,0
2025-02-28,Butterscotch,731,32486.43,32.7,104,0,0,0
2025-03-01,Butterscotch,813,37398.4,31.0,130,0,0,0
2025-03-02,Butterscotch,923,42877.32,34.4,129,0,0,0
2025-03-03,Butterscotch,781,33773.72,34.2,112,0,0,0
2025-03-04,Butterscotch,716,34675.99,32.3,110,0,0,0
2025-03-05,Butterscotch,786,35940.42,33.1,107,0,0,0
2025-03-06,Butterscotch,701,31946.01,33.5,111,0,0,0
2025-03-07,Butterscotch,816,35607.07,34.5,107,0,0,0
2025-03-08,Butterscotch,878,40133.49,30.8,128,0,0,0
2025-03-09,Butterscotch,860,38648.17,34.0,128,0,0,0
2025-03-10,Butterscotch,716,32723.4,33.7,111,0,0,0
2025-03-11,Butterscotch,749,33840.7,33.1,109,0,0,0
2025-03-12,Butterscotch,759,33102.08,35.4,105,0,0,0
2025-03-13,Butterscotch,756,35455.85,32.5,110,0,0,0
2025-03-14,Butterscotch,751,32721.72,34.4,116,0,0,0
2025-03-15,Butterscotch,818,37742.92,32.1,123,0,0,0
2025-03-16,Butterscotch,941,46308.41,35.6,132,0,0,0
2025-03-17,Butterscotch,777,33599.12,33.2,101,0,0,0
2025-03-18,Butterscotch,743,33965.18,32.6,110,0,0,0
2025-03-19,Butterscotch,774,35627.18,32.0,108,0,0,0
2025-03-20,Butterscotch,704,32798.3,32.6,103,0,0,0
2025-03-21,Butterscotch,677,31568.52,34.4,105,0,0,0
2025-03-22,Butterscotch,847,37706.87,32.5,129,0,0,0
2025-03-23,Butterscotch,940,43432.07,34.1,135,0,0,0
2025-03-24,Butterscotch,712,30070.33,34.4,101,0,0,0
2025-03-25,Butterscotch,818,37793.79,36.5,114,0,0,0
2025-03-26,Butterscotch,799,36911.5,31.6,107,0,0,0
2025-03-27,Butterscotch,791,36302.85,33.1,101,0,0,0
2025-03-28,Butterscotch,678,31054.02,31.3,104,0,0,0
2025-03-29,Butterscotch,922,42520.98,34.3,124,0,0,0
2025-03-30,Butterscotch,1025,46282.1,35.6,125,0,0,0
2025-03-31,Butterscotch,733,31827.37,32.6,104,0,0,0
2025-04-01,Butterscotch,761,33463.55,34.4,100,0,0,0
2025-04-02,Butterscotch,848,37636.78,33.4,110,0,0,0
2025-04-03,Butterscotch,725,32572.47,33.8,105,0,0,0
2025-04-04,Butterscotch,860,40096.61,35.2,106,0,0,0
2025-04-05,Butterscotch,842,39742.49,32.5,125,0,0,0
2025-04-06,Butterscotch,829,38983.24,31.5,121,0,0,0
2025-04-07,Butterscotch,819,37572.17,35.8,113,0,0,0
2025-04-08,Butterscotch,703,32798.43,35.2,103,0,0,0
2025-04-09,Butterscotch,753,34918.25,32.4,108,0,0,0
2025-04-10,Butterscotch,797,36133.57,35.3,111,0,0,0
2025-04-11,Butterscotch,757,37794.94,34.1,106,0,0,0
2025-04-12,Butterscotch,878,41731.44,34.2,128,0,0,0
2025-04-13,Butterscotch,927,44080.04,35.0,129,0,0,0
2025-04-14,Butterscotch,788,37305.38,35.8,109,0,0,0
2025-04-15,Butterscotch,743,32237.26,32.5,105,0,0,0
2025-04-16,Butterscotch,757,34579.82,35.0,104,0,0,0
2025-04-17,Butterscotch,762,34983.85,33.8,106,0,0,0
2025-04-18,Butterscotch,793,33974.81,33.1,105,0,0,0
2025-04-19,Butterscotch,904,39611.98,33.4,124,0,0,0
2025-04-20,Butterscotch,925,43010.91,32.9,125,0,0,0
2025-04-21,Butterscotch,774,34209.9,31.9,106,0,0,0
2025-04-22,Butterscotch,750,37532.72,33.5,108,0,0,0
2025-04-23,Butterscotch,733,34298.26,32.9,109,0,0,0
2025-04-24,Butterscotch,774,34564.58,34.8,105,0,0,0
2025-04-25,Butterscotch,732,31021.85,31.8,112,0,0,0
2025-04-26,Butterscotch,915,44342.14,36.1,122,0,0,0
2025-04-27,Butterscotch,844,36754.3,33.2,125,0,0,0
2025-04-28,Butterscotch,775,35090.53,33.1,109,0,0,0
2025-04-29,Butterscotch,767,35467.7,33.3,100,0,0,0
2025-04-30,Butterscotch,764,35085.87,36.2,107,0,0,0
2025-05-01,Butterscotch,898,39610.85,32.7,109,0,0,1
2025-05-02,Butterscotch,918,42337.26,30.6,108,0,0,1
2025-05-03,Butterscotch,1091,48853.08,34.3,129,0,0,1
2025-05-04,Butterscotch,1087,51222.01,33.3,130,0,0,1
2025-05-05,Butterscotch,881,40458.16,32.2,106,0,0,1
2025-05-06,Butterscotch,901,41338.56,34.6,97,0,0,1
2025-05-07,Butterscotch,846,38462.93,30.7,109,0,0,1
2025-05-08,Butterscotch,821,38234.93,35.5,111,0,0,0
2025-05-09,Butterscotch,800,35900.54,32.4,114,0,0,0
2025-05-10,Butterscotch,859,37672.81,30.5,127,0,0,0
2025-05-11,Butterscotch,911,42509.64,33.1,123,0,0,0
2025-05-12,Butterscotch,731,33151.35,31.5,109,0,0,0
2025-05-13,Butterscotch,743,35707.59,31.5,111,0,0,0
2025-05-14,Butterscotch,672,31964.87,34.9,103,0,0,0
2025-05-15,Butterscotch,719,32626.62,31.7,102,0,0,0
2025-05-16,Butterscotch,825,38561.6,34.1,106,0,0,0
2025-05-17,Butterscotch,890,42035.27,31.6,122,0,0,0
2025-05-18,Butterscotch,904,42375.96,33.4,123,0,0,0
2025-05-19,Butterscotch,705,32175.11,31.3,101,0,0,0
2025-05-20,Butterscotch,720,32474.87,32.8,110,0,0,0
2025-05-21,Butterscotch,728,33018.73,31.1,109,0,0,0
2025-05-22,Butterscotch,719,32368.61,29.5,107,0,0,0
2025-05-23,Butterscotch,712,31853.11,31.1,110,0,0,0
2025-05-24,Butterscotch,924,43060.83,33.3,123,0,0,0
2025-05-25,Butterscotch,898,42873.67,31.3,122,0,0,0
2025-05-26,Butterscotch,802,36461.4,32.8,100,0,0,0
2025-05-27,Butterscotch,758,35482.51,30.0,104,0,0,0
2025-05-28,Butterscotch,748,33765.13,30.6,108,0,0,0
2025-05-29,Butterscotch,727,31942.01,29.9,106,0,0,0
2025-05-30,Butterscotch,810,35555.37,32.1,102,0,0,0
2025-05-31,Butterscotch,817,36985.44,30.4,119,0,0,0
2025-06-01,Butterscotch,871,37676.9,33.3,123,0,0,0
2025-06-02,Butterscotch,677,30914.48,27.9,102,0,0,0
2025-06-03,Butterscotch,731,35405.45,27.0,104,0,0,0
2025-06-04,Butterscotch,661,30550.48,27.5,101,0,0,0
2025-06-05,Butterscotch,723,33124.45,28.4,110,0,0,0
