date,component_id,component_demand,current_inventory,supplier_lead_time_days,supplier_disruption,planned_production_units,scheduled_receipts,plant_maintenance,festival
2026-03-28,OIL_FILTER,649.0,7151.0,8,0,1064,0,0,0
2026-03-29,OIL_FILTER,794.0,6357.0,8,0,1107,0,0,0
2026-03-30,OIL_FILTER,696.0,5661.0,8,0,1079,0,0,0
2026-03-31,OIL_FILTER,832.0,4829.0,8,0,1221,0,0,0
2026-04-01,OIL_FILTER,762.0,4067.0,8,0,1161,0,0,0
2026-04-02,OIL_FILTER,756.0,3311.0,8,0,1109,0,0,0
2026-04-03,OIL_FILTER,743.0,7800.0,8,0,1125,5232,0,0
2026-04-04,OIL_FILTER,706.0,7094.0,8,0,1209,0,0,0
2026-04-05,OIL_FILTER,800.0,6294.0,8,0,1173,0,0,0
2026-04-06,OIL_FILTER,745.0,5549.0,8,0,1159,0,0,0
2026-04-07,OIL_FILTER,634.0,4915.0,8,0,1066,0,0,0
2026-04-08,OIL_FILTER,642.0,4273.0,8,0,1059,0,0,0
2026-04-09,OIL_FILTER,693.0,3580.0,8,0,1067,0,0,0
2026-04-10,OIL_FILTER,546.0,3034.0,8,0,1006,0,1,0
2026-04-11,OIL_FILTER,480.0,7800.0,8,0,959,5246,1,0
2026-04-12,OIL_FILTER,567.0,7233.0,8,0,1004,0,1,0
2026-04-13,OIL_FILTER,665.0,6568.0,8,0,983,0,0,0
2026-04-14,OIL_FILTER,562.0,6006.0,8,0,809,0,0,0
2026-04-15,OIL_FILTER,649.0,5357.0,8,0,914,0,0,0
2026-04-16,OIL_FILTER,544.0,4813.0,8,0,885,0,0,0
2026-04-17,OIL_FILTER,523.0,4290.0,8,0,834,0,0,0
2026-04-18,OIL_FILTER,578.0,3712.0,8,0,805,0,0,0
2026-04-19,OIL_FILTER,616.0,3096.0,8,0,897,0,0,0
2026-04-20,OIL_FILTER,565.0,7800.0,8,0,875,5269,0,0
2026-04-21,OIL_FILTER,564.0,7236.0,8,0,860,0,0,0
2026-04-22,OIL_FILTER,564.0,6672.0,8,0,852,0,0,0
2026-04-23,OIL_FILTER,570.0,6102.0,8,0,933,0,0,0
2026-04-24,OIL_FILTER,587.0,5515.0,8,0,1002,0,0,0
2026-04-25,OIL_FILTER,680.0,4835.0,8,0,1036,0,0,0
2026-04-26,OIL_FILTER,720.0,4115.0,8,0,1057,0,0,0
2026-04-27,OIL_FILTER,612.0,3503.0,8,0,1043,0,0,0
2026-04-28,OIL_FILTER,692.0,2811.0,8,0,1105,0,0,0
2026-04-29,OIL_FILTER,680.0,7800.0,8,0,1075,5669,0,0
2026-04-30,OIL_FILTER,750.0,7050.0,8,0,1165,0,0,0
2026-05-01,OIL_FILTER,839.0,6211.0,8,0,1263,0,0,0
2026-05-02,OIL_FILTER,713.0,5498.0,8,0,1090,0,0,0
2026-05-03,OIL_FILTER,762.0,4736.0,8,0,1191,0,0,0
2026-05-04,OIL_FILTER,758.0,3978.0,8,0,1135,0,0,0
2026-05-05,OIL_FILTER,726.0,3252.0,8,0,1157,0,0,0
2026-05-06,OIL_FILTER,743.0,4890.0,13,1,1152,2381,0,0
2026-05-07,OIL_FILTER,806.0,4084.0,8,0,1170,0,0,0
2026-05-08,OIL_FILTER,706.0,3378.0,8,0,1107,0,0,0
2026-05-09,OIL_FILTER,711.0,7800.0,8,0,1051,5133,0,0
2026-05-10,OIL_FILTER,555.0,7245.0,8,0,1017,0,1,0
2026-05-11,OIL_FILTER,558.0,6687.0,8,0,966,0,1,0
2026-05-12,OIL_FILTER,489.0,6198.0,8,0,931,0,1,0
2026-05-13,OIL_FILTER,628.0,5570.0,8,0,911,0,0,0
2026-05-14,OIL_FILTER,531.0,5039.0,8,0,864,0,0,0
2026-05-15,OIL_FILTER,575.0,4464.0,8,0,818,0,0,0
2026-05-16,OIL_FILTER,573.0,3891.0,8,0,861,0,0,0
2026-05-17,OIL_FILTER,481.0,3410.0,8,0,864,0,0,0
2026-05-18,OIL_FILTER,586.0,2824.0,8,0,809,0,0,0
2026-05-19,OIL_FILTER,554.0,7800.0,8,0,838,5530,0,0
2026-05-20,OIL_FILTER,489.0,7311.0,8,0,879,0,0,0
2026-05-21,OIL_FILTER,662.0,6649.0,8,0,1028,0,0,0
2026-05-22,OIL_FILTER,571.0,6078.0,8,0,853,0,0,0
2026-05-23,OIL_FILTER,592.0,5486.0,8,0,916,0,0,0
2026-05-24,OIL_FILTER,635.0,4851.0,8,0,959,0,0,0
2026-05-25,OIL_FILTER,587.0,4264.0,8,0,983,0,0,0
2026-05-26,OIL_FILTER,600.0,3664.0,8,0,960,0,0,0
2026-05-27,OIL_FILTER,652.0,3012.0,8,0,1011,0,0,0
2026-05-28,OIL_FILTER,632.0,7800.0,8,0,970,5420,0,0
2026-05-29,OIL_FILTER,724.0,7076.0,8,0,1090,0,0,0
2026-05-30,OIL_FILTER,704.0,6372.0,8,0,1105,0,0,0
2026-05-31,OIL_FILTER,737.0,5635.0,8,0,1099,0,0,0
2026-06-01,OIL_FILTER,743.0,4892.0,8,0,1163,0,0,0
2026-06-02,OIL_FILTER,800.0,4092.0,8,0,1225,0,0,0
2026-06-03,OIL_FILTER,698.0,3394.0,8,0,1179,0,0,0
2026-06-04,OIL_FILTER,725.0,7800.0,8,0,1112,5131,0,0
2026-06-05,OIL_FILTER,666.0,7134.0,8,0,1123,0,0,0
2026-06-06,OIL_FILTER,755.0,6379.0,8,0,1183,0,0,0
2026-06-07,OIL_FILTER,714.0,5665.0,8,0,1055,0,0,0
2026-06-08,OIL_FILTER,654.0,5011.0,8,0,1013,0,0,0
2026-06-09,OIL_FILTER,625.0,4386.0,8,0,1001,0,0,0
2026-06-10,OIL_FILTER,509.0,3877.0,8,0,934,0,1,0
2026-06-11,OIL_FILTER,570.0,3307.0,8,0,1000,0,1,0
2026-06-12,OIL_FILTER,481.0,2826.0,8,0,837,0,1,0
2026-06-13,OIL_FILTER,506.0,7800.0,8,0,848,5480,0,0
2026-06-14,OIL_FILTER,603.0,7197.0,8,0,889,0,0,0
2026-06-15,OIL_FILTER,565.0,6632.0,8,0,778,0,0,0
2026-06-16,OIL_FILTER,604.0,6028.0,8,0,997,0,0,0
2026-06-17,OIL_FILTER,561.0,5467.0,8,0,873,0,0,0
2026-06-18,OIL_FILTER,599.0,4868.0,8,0,903,0,0,0
2026-06-19,OIL_FILTER,476.0,4392.0,8,0,733,0,0,0
2026-06-20,OIL_FILTER,538.0,3854.0,8,0,852,0,0,0
2026-06-21,OIL_FILTER,590.0,3264.0,8,0,905,0,0,0
2026-06-22,OIL_FILTER,660.0,4942.0,13,1,948,2338,0,0
2026-06-23,OIL_FILTER,615.0,4327.0,8,0,890,0,0,0
2026-06-24,OIL_FILTER,625.0,3702.0,8,0,951,0,0,0
2026-06-25,OIL_FILTER,626.0,3076.0,8,0,1030,0,0,0
2026-06-26,OIL_FILTER,679.0,7800.0,8,0,1053,5403,0,0
2026-06-27,OIL_FILTER,685.0,7115.0,8,0,1134,0,0,0
2026-06-28,OIL_FILTER,725.0,6390.0,8,0,1099,0,0,0
2026-06-29,OIL_FILTER,664.0,5726.0,8,0,1016,0,0,0
2026-06-30,OIL_FILTER,703.0,5023.0,13,1,1071,0,0,0
2026-07-01,OIL_FILTER,746.0,4277.0,8,0,1118,0,0,0
2026-07-02,OIL_FILTER,782.0,3495.0,8,0,1210,0,0,0
2026-07-03,OIL_FILTER,762.0,2733.0,8,0,1139,0,0,0
2026-07-04,OIL_FILTER,697.0,7800.0,8,0,1110,5764,0,0
2026-07-05,OIL_FILTER,727.0,7073.0,8,0,1141,0,0,0
2026-07-06,OIL_FILTER,783.0,6290.0,8,0,1220,0,0,0
2026-07-07,OIL_FILTER,682.0,5608.0,13,1,1055,0,0,0
2026-07-08,OIL_FILTER,673.0,4935.0,8,0,1005,0,0,0
2026-07-09,OIL_FILTER,706.0,4229.0,8,0,1083,0,0,0
2026-07-10,OIL_FILTER,513.0,3716.0,8,0,982,0,1,0
2026-07-11,OIL_FILTER,522.0,3194.0,8,0,891,0,1,0
2026-07-12,OIL_FILTER,495.0,2699.0,8,0,918,0,1,0
2026-07-13,OIL_FILTER,646.0,7800.0,8,0,974,5747,0,0
2026-07-14,OIL_FILTER,545.0,7255.0,8,0,842,0,0,0
2026-07-15,OIL_FILTER,569.0,6686.0,8,0,873,0,0,0
2026-07-16,OIL_FILTER,640.0,6046.0,8,0,897,0,0,0
2026-07-17,OIL_FILTER,575.0,5471.0,8,0,853,0,0,0
2026-07-18,OIL_FILTER,557.0,4914.0,8,0,870,0,0,0
2026-07-19,OIL_FILTER,542.0,4372.0,8,0,752,0,0,0
2026-07-20,OIL_FILTER,495.0,3877.0,8,0,841,0,0,0
2026-07-21,OIL_FILTER,540.0,3337.0,8,0,836,0,0,0
2026-07-22,OIL_FILTER,615.0,2722.0,8,0,939,0,0,0
2026-07-23,OIL_FILTER,565.0,7800.0,8,0,929,5643,0,0
2026-07-24,OIL_FILTER,642.0,7158.0,8,0,1039,0,0,0
2026-07-25,OIL_FILTER,625.0,6533.0,8,0,945,0,0,0
2026-07-26,OIL_FILTER,663.0,5870.0,8,0,1022,0,0,0
2026-07-27,OIL_FILTER,669.0,5201.0,8,0,1055,0,0,0
2026-07-28,OIL_FILTER,777.0,4424.0,8,0,1170,0,0,0
2026-07-29,OIL_FILTER,643.0,3781.0,8,0,1015,0,0,0
2026-07-30,OIL_FILTER,760.0,3021.0,8,0,1131,0,0,0
2026-07-31,OIL_FILTER,762.0,7800.0,8,0,1192,5541,0,0
2026-08-01,OIL_FILTER,769.0,7031.0,8,0,1096,0,0,0
2026-08-02,OIL_FILTER,742.0,6289.0,8,0,1153,0,0,0
2026-08-03,OIL_FILTER,723.0,5566.0,8,0,1117,0,0,0
2026-08-04,OIL_FILTER,759.0,4807.0,8,0,1150,0,0,0
2026-08-05,OIL_FILTER,711.0,4096.0,8,0,1139,0,0,0
2026-08-06,OIL_FILTER,689.0,3407.0,8,0,1086,0,0,0
2026-08-07,OIL_FILTER,736.0,7800.0,8,0,1073,5129,0,0
2026-08-08,OIL_FILTER,679.0,7121.0,8,0,1102,0,0,0
2026-08-09,OIL_FILTER,633.0,6488.0,8,0,986,0,0,0
2026-08-10,OIL_FILTER,536.0,5952.0,8,0,941,0,1,0
2026-08-11,OIL_FILTER,483.0,5469.0,8,0,873,0,1,0
2026-08-12,OIL_FILTER,551.0,4918.0,8,0,964,0,1,0
2026-08-13,OIL_FILTER,575.0,4343.0,8,0,894,0,0,0
2026-08-14,OIL_FILTER,647.0,3696.0,8,0,948,0,0,0
2026-08-15,OIL_FILTER,624.0,3072.0,8,0,863,0,0,0
2026-08-16,OIL_FILTER,619.0,7800.0,8,0,943,5347,0,0
2026-08-17,OIL_FILTER,625.0,7175.0,8,0,886,0,0,0
2026-08-18,OIL_FILTER,674.0,6501.0,8,0,923,0,0,0
2026-08-19,OIL_FILTER,578.0,5923.0,8,0,917,0,0,0
2026-08-20,OIL_FILTER,605.0,5318.0,8,0,951,0,0,0
2026-08-21,OIL_FILTER,579.0,4739.0,8,0,900,0,0,0
2026-08-22,OIL_FILTER,554.0,4185.0,8,0,873,0,0,0
2026-08-23,OIL_FILTER,737.0,3448.0,8,0,1070,0,0,0
2026-08-24,OIL_FILTER,689.0,2759.0,8,0,1032,0,0,0
2026-08-25,OIL_FILTER,759.0,7800.0,8,0,1043,5800,0,0
2026-08-26,OIL_FILTER,681.0,7119.0,8,0,1048,0,0,0
2026-08-27,OIL_FILTER,653.0,6466.0,8,0,1113,0,0,0
2026-08-28,OIL_FILTER,691.0,5775.0,8,0,1101,0,0,0
2026-08-29,OIL_FILTER,758.0,5017.0,8,0,1176,0,0,0
2026-08-30,OIL_FILTER,786.0,4231.0,8,0,1188,0,0,0
2026-08-31,OIL_FILTER,727.0,3504.0,8,0,1200,0,0,0
2026-09-01,OIL_FILTER,756.0,2748.0,8,0,1130,0,0,0
2025-01-01,AIR_FILTER,556.0,5644.0,10,0,1045,0,0,0
2025-01-02,AIR_FILTER,559.0,5085.0,10,0,1080,0,0,0
2025-01-03,AIR_FILTER,557.0,4528.0,10,0,990,0,0,0
2025-01-04,AIR_FILTER,590.0,3938.0,10,0,1143,0,0,0
2025-01-05,AIR_FILTER,581.0,3357.0,10,0,1062,0,0,0
2025-01-06,AIR_FILTER,601.0,2756.0,10,0,1150,0,0,0
2025-01-07,AIR_FILTER,526.0,6240.0,10,0,1047,4010,0,0
2025-01-08,AIR_FILTER,580.0,5660.0,10,0,1088,0,0,0
2025-01-09,AIR_FILTER,620.0,5040.0,10,0,1161,0,0,0
2025-01-10,AIR_FILTER,483.0,4557.0,10,0,1110,0,1,0
2025-01-11,AIR_FILTER,537.0,4020.0,10,0,1193,0,1,0
2025-01-12,AIR_FILTER,458.0,3562.0,10,0,1039,0,1,0
2025-01-13,AIR_FILTER,551.0,3011.0,10,0,1037,0,0,0
2025-01-14,AIR_FILTER,545.0,2466.0,10,0,1061,0,0,0
2025-01-15,AIR_FILTER,526.0,6240.0,10,0,1008,4300,0,0
2025-01-16,AIR_FILTER,511.0,5729.0,10,0,979,0,0,0
2025-01-17,AIR_FILTER,566.0,5163.0,10,0,1017,0,0,0
2025-01-18,AIR_FILTER,554.0,4609.0,10,0,996,0,0,0
2025-01-19,AIR_FILTER,532.0,4077.0,10,0,990,0,0,0
2025-01-20,AIR_FILTER,473.0,3604.0,10,0,949,0,0,0
2025-01-21,AIR_FILTER,518.0,3086.0,10,0,903,0,0,0
2025-01-22,AIR_FILTER,363.0,2723.0,10,0,788,0,0,0
2025-01-23,AIR_FILTER,445.0,6240.0,10,0,858,3962,0,0
2025-01-24,AIR_FILTER,442.0,5798.0,10,0,856,0,0,0
2025-01-25,AIR_FILTER,434.0,5364.0,10,0,876,0,0,0
2025-01-26,AIR_FILTER,474.0,4890.0,10,0,865,0,0,0
2025-01-27,AIR_FILTER,505.0,4385.0,10,0,953,0,0,0
2025-01-28,AIR_FILTER,477.0,3908.0,10,0,949,0,0,0
2025-01-29,AIR_FILTER,496.0,3412.0,10,0,933,0,0,0
2025-01-30,AIR_FILTER,542.0,2870.0,10,0,1021,0,0,0
2025-01-31,AIR_FILTER,557.0,2313.0,10,0,969,0,0,0
2025-02-01,AIR_FILTER,516.0,6240.0,10,0,981,4443,0,0
2025-02-02,AIR_FILTER,611.0,5629.0,10,0,1074,0,0,0
2025-02-03,AIR_FILTER,587.0,5042.0,10,0,1049,0,0,0
2025-02-04,AIR_FILTER,587.0,4455.0,10,0,1158,0,0,0
2025-02-05,AIR_FILTER,622.0,3833.0,10,0,1186,0,0,0
2025-02-06,AIR_FILTER,622.0,3211.0,15,1,1113,0,0,0
2025-02-07,AIR_FILTER,553.0,2658.0,10,0,1094,0,0,0
2025-02-08,AIR_FILTER,612.0,6240.0,10,0,1129,4194,0,0
2025-02-09,AIR_FILTER,614.0,5626.0,10,0,1166,0,0,0
2025-02-10,AIR_FILTER,541.0,5085.0,10,0,1161,0,1,0
2025-02-11,AIR_FILTER,482.0,4603.0,10,0,1070,0,1,0
2025-02-12,AIR_FILTER,483.0,4120.0,10,0,1084,0,1,0
2025-02-13,AIR_FILTER,563.0,3557.0,10,0,1047,0,0,0
2025-02-14,AIR_FILTER,526.0,3031.0,10,0,1046,0,0,0
2025-02-15,AIR_FILTER,580.0,2451.0,10,0,1109,0,0,0
2025-02-16,AIR_FILTER,484.0,6240.0,10,0,954,4273,0,0
2025-02-17,AIR_FILTER,437.0,5803.0,10,0,900,0,0,0
2025-02-18,AIR_FILTER,490.0,5313.0,10,0,961,0,0,0
2025-02-19,AIR_FILTER,447.0,4866.0,15,1,915,0,0,0
2025-02-20,AIR_FILTER,440.0,4426.0,10,0,816,0,0,0
2025-02-21,AIR_FILTER,447.0,3979.0,10,0,869,0,0,0
2025-02-22,AIR_FILTER,436.0,3543.0,10,0,835,0,0,0
2025-02-23,AIR_FILTER,502.0,3041.0,10,0,877,0,0,0
2025-02-24,AIR_FILTER,423.0,2618.0,10,0,807,0,0,0
2025-02-25,AIR_FILTER,474.0,6240.0,10,0,882,4096,0,0
2025-02-26,AIR_FILTER,465.0,5775.0,10,0,901,0,0,0
2025-02-27,AIR_FILTER,418.0,5357.0,10,0,871,0,0,0
2025-02-28,AIR_FILTER,506.0,4851.0,10,0,960,0,0,0
2025-03-01,AIR_FILTER,443.0,4408.0,10,0,861,0,0,0
2025-03-02,AIR_FILTER,514.0,3894.0,10,0,945,0,0,0
2025-03-03,AIR_FILTER,467.0,3427.0,10,0,998,0,0,0
2025-03-04,AIR_FILTER,521.0,2906.0,10,0,1028,0,0,0
2025-03-05,AIR_FILTER,560.0,2346.0,10,0,1054,0,0,0
2025-03-06,AIR_FILTER,566.0,6240.0,10,0,1121,4460,0,0
2025-03-07,AIR_FILTER,544.0,5696.0,10,0,1075,0,0,0
2025-03-08,AIR_FILTER,570.0,5126.0,10,0,1040,0,0,0
2025-03-09,AIR_FILTER,622.0,4504.0,10,0,1189,0,0,0
2025-03-10,AIR_FILTER,515.0,3989.0,10,0,1222,0,1,0
2025-03-11,AIR_FILTER,513.0,3476.0,10,0,1199,0,1,0
2025-03-12,AIR_FILTER,490.0,2986.0,10,0,1158,0,1,0
2025-03-13,AIR_FILTER,561.0,2425.0,10,0,1068,0,0,0
2025-03-14,AIR_FILTER,597.0,6240.0,10,0,1164,4412,0,0
2025-03-15,AIR_FILTER,593.0,5647.0,10,0,1133,0,0,0
2025-03-16,AIR_FILTER,468.0,5179.0,10,0,953,0,0,0
2025-03-17,AIR_FILTER,563.0,4616.0,10,0,1002,0,0,0
2025-03-18,AIR_FILTER,469.0,4147.0,10,0,890,0,0,0
2025-03-19,AIR_FILTER,457.0,3690.0,10,0,965,0,0,0
2025-03-20,AIR_FILTER,517.0,3173.0,10,0,899,0,0,0
2025-03-21,AIR_FILTER,430.0,2743.0,10,0,868,0,0,0
2025-03-22,AIR_FILTER,502.0,6240.0,10,0,902,3999,0,0
2025-03-23,AIR_FILTER,445.0,5795.0,10,0,856,0,0,0
2025-03-24,AIR_FILTER,431.0,5364.0,10,0,920,0,0,0
2025-03-25,AIR_FILTER,386.0,4978.0,10,0,833,0,0,0
2025-03-26,AIR_FILTER,500.0,4478.0,10,0,869,0,0,0
2025-03-27,AIR_FILTER,443.0,4035.0,10,0,803,0,0,0
2025-03-28,AIR_FILTER,448.0,3587.0,10,0,915,0,0,0
2025-03-29,AIR_FILTER,462.0,3125.0,10,0,917,0,0,0
2025-03-30,AIR_FILTER,473.0,2652.0,10,0,1004,0,0,0
2025-03-31,AIR_FILTER,507.0,6240.0,10,0,958,4095,0,0
2025-04-01,AIR_FILTER,500.0,5740.0,10,0,1017,0,0,0
2025-04-02,AIR_FILTER,474.0,5266.0,10,0,1010,0,0,0
2025-04-03,AIR_FILTER,582.0,4684.0,10,0,1058,0,0,0
2025-04-04,AIR_FILTER,556.0,4128.0,10,0,1121,0,0,0
2025-04-05,AIR_FILTER,584.0,3544.0,10,0,1180,0,0,0
2025-04-06,AIR_FILTER,603.0,2941.0,10,0,1149,0,0,0
2025-04-07,AIR_FILTER,617.0,2324.0,10,0,1164,0,0,0
2025-04-08,AIR_FILTER,560.0,6240.0,10,0,1118,4476,0,0
2025-04-09,AIR_FILTER,632.0,5608.0,15,1,1195,0,0,0
2025-04-10,AIR_FILTER,427.0,5181.0,10,0,1054,0,1,0
2025-04-11,AIR_FILTER,557.0,4624.0,10,0,1217,0,1,0
2025-04-12,AIR_FILTER,476.0,4148.0,10,0,1079,0,1,0
2025-04-13,AIR_FILTER,618.0,3530.0,10,0,1170,0,0,0
2025-04-14,AIR_FILTER,613.0,2917.0,10,0,1126,0,0,0
2025-04-15,AIR_FILTER,555.0,2362.0,10,0,1076,0,0,0
2025-04-16,AIR_FILTER,488.0,6240.0,10,0,978,4366,0,0
2025-04-17,AIR_FILTER,474.0,5766.0,10,0,923,0,0,0
2025-04-18,AIR_FILTER,472.0,5294.0,10,0,961,0,0,0
2025-04-19,AIR_FILTER,425.0,4869.0,10,0,857,0,0,0
2025-04-20,AIR_FILTER,400.0,4469.0,10,0,845,0,0,0
2025-04-21,AIR_FILTER,523.0,3946.0,10,0,971,0,0,0
2025-04-22,AIR_FILTER,488.0,3458.0,10,0,907,0,0,0
2025-04-23,AIR_FILTER,482.0,2976.0,10,0,934,0,0,0
2025-04-24,AIR_FILTER,403.0,2573.0,10,0,808,0,0,0
2025-04-25,AIR_FILTER,546.0,6240.0,10,0,951,4213,0,0
2025-04-26,AIR_FILTER,494.0,5746.0,10,0,974,0,0,0
2025-04-27,AIR_FILTER,520.0,5226.0,10,0,984,0,0,0
2025-04-28,AIR_FILTER,480.0,4746.0,15,1,923,0,0,0
2025-04-29,AIR_FILTER,480.0,4266.0,10,0,946,0,0,0
2025-04-30,AIR_FILTER,450.0,3816.0,10,0,900,0,0,0
2025-05-01,AIR_FILTER,495.0,3321.0,10,0,971,0,0,0
2025-05-02,AIR_FILTER,595.0,2726.0,10,0,1087,0,0,0
2025-05-03,AIR_FILTER,561.0,6240.0,10,0,1071,4075,0,0
2025-05-04,AIR_FILTER,555.0,5685.0,10,0,1024,0,0,0
2025-05-05,AIR_FILTER,564.0,5121.0,10,0,1161,0,0,0
2025-05-06,AIR_FILTER,579.0,4542.0,10,0,1103,0,0,0
2025-05-07,AIR_FILTER,556.0,3986.0,10,0,1104,0,0,0
2025-05-08,AIR_FILTER,605.0,3381.0,10,0,1112,0,0,0
2025-05-09,AIR_FILTER,587.0,2794.0,10,0,1097,0,0,0
2025-05-10,AIR_FILTER,488.0,2306.0,10,0,1084,0,1,0
2025-05-11,AIR_FILTER,506.0,6240.0,10,0,1138,4440,1,0
2025-05-12,AIR_FILTER,488.0,5752.0,10,0,1143,0,1,0
2025-05-13,AIR_FILTER,559.0,5193.0,10,0,1061,0,0,0
2025-05-14,AIR_FILTER,525.0,4668.0,10,0,1066,0,0,0
2025-05-15,AIR_FILTER,543.0,4125.0,10,0,1051,0,0,0
2025-05-16,AIR_FILTER,557.0,3568.0,10,0,1085,0,0,0
2025-05-17,AIR_FILTER,498.0,3070.0,10,0,905,0,0,0
2025-05-18,AIR_FILTER,527.0,2543.0,10,0,947,0,0,0
2025-05-19,AIR_FILTER,501.0,6240.0,10,0,928,4198,0,0
2025-05-20,AIR_FILTER,359.0,5881.0,10,0,745,0,0,0
2025-05-21,AIR_FILTER,421.0,5460.0,10,0,829,0,0,0
2025-05-22,AIR_FILTER,467.0,4993.0,10,0,952,0,0,0
2025-05-23,AIR_FILTER,470.0,4523.0,10,0,889,0,0,0
2025-05-24,AIR_FILTER,431.0,4092.0,15,1,845,0,0,0
2025-05-25,AIR_FILTER,492.0,3600.0,10,0,866,0,0,0
2025-05-26,AIR_FILTER,434.0,3166.0,10,0,860,0,0,0
2025-05-27,AIR_FILTER,451.0,2715.0,10,0,962,0,0,0
2025-05-28,AIR_FILTER,430.0,6240.0,10,0,815,3955,0,0
2025-05-29,AIR_FILTER,483.0,5757.0,10,0,937,0,0,0
2025-05-30,AIR_FILTER,542.0,5215.0,10,0,1039,0,0,0
2025-05-31,AIR_FILTER,547.0,4668.0,10,0,1057,0,0,0
2025-06-01,AIR_FILTER,495.0,4173.0,10,0,1038,0,0,0
2025-06-02,AIR_FILTER,557.0,3616.0,10,0,1048,0,0,0
2025-06-03,AIR_FILTER,595.0,3021.0,10,0,1147,0,0,0
2025-06-04,AIR_FILTER,599.0,2422.0,10,0,1145,0,0,0
2025-06-05,AIR_FILTER,618.0,6240.0,10,0,1170,4436,0,0
2025-06-06,AIR_FILTER,651.0,5589.0,10,0,1191,0,0,0
2025-06-07,AIR_FILTER,646.0,4943.0,10,0,1266,0,0,0
2025-06-08,AIR_FILTER,627.0,4316.0,10,0,1175,0,0,0
2025-06-09,AIR_FILTER,672.0,3644.0,10,0,1217,0,0,0
2025-06-10,AIR_FILTER,556.0,3088.0,10,0,1222,0,1,0
2025-06-11,AIR_FILTER,504.0,2584.0,10,0,1099,0,1,0
2025-06-12,AIR_FILTER,511.0,6240.0,10,0,1120,4167,1,0
2025-06-13,AIR_FILTER,548.0,5692.0,10,0,1106,0,0,0
2025-06-14,AIR_FILTER,557.0,5135.0,10,0,1073,0,0,0
2025-06-15,AIR_FILTER,558.0,4577.0,10,0,1075,0,0,0
2025-06-16,AIR_FILTER,530.0,4047.0,10,0,937,0,0,0
2025-06-17,AIR_FILTER,529.0,3518.0,10,0,934,0,0,0
2025-06-18,AIR_FILTER,492.0,3026.0,10,0,910,0,0,0
2025-06-19,AIR_FILTER,496.0,2530.0,10,0,846,0,0,0
2025-06-20,AIR_FILTER,453.0,6240.0,10,0,845,4163,0,0
2025-06-21,AIR_FILTER,487.0,5753.0,10,0,849,0,0,0
2025-06-22,AIR_FILTER,499.0,5254.0,10,0,879,0,0,0
2025-06-23,AIR_FILTER,481.0,4773.0,10,0,836,0,0,0
2025-06-24,AIR_FILTER,429.0,4344.0,10,0,864,0,0,0
2025-06-25,AIR_FILTER,464.0,3880.0,10,0,890,0,0,0
2025-06-26,AIR_FILTER,437.0,3443.0,10,0,856,0,0,0
2025-06-27,AIR_FILTER,435.0,3008.0,10,0,797,0,0,0
2025-06-28,AIR_FILTER,511.0,2497.0,10,0,956,0,0,0
2025-06-29,AIR_FILTER,478.0,6240.0,10,0,925,4221,0,0
2025-06-30,AIR_FILTER,578.0,5662.0,10,0,984,0,0,0
2025-07-01,AIR_FILTER,537.0,5125.0,10,0,993,0,0,0
2025-07-02,AIR_FILTER,511.0,4614.0,10,0,1013,0,0,0
2025-07-03,AIR_FILTER,580.0,4034.0,10,0,1126,0,0,0
2025-07-04,AIR_FILTER,599.0,3435.0,10,0,1157,0,0,0
2025-07-05,AIR_FILTER,554.0,2881.0,10,0,1054,0,0,0
2025-07-06,AIR_FILTER,610.0,6240.0,10,0,1182,3969,0,0
2025-07-07,AIR_FILTER,603.0,5637.0,10,0,1085,0,0,0
2025-07-08,AIR_FILTER,571.0,5066.0,10,0,1133,0,0,0
2025-07-09,AIR_FILTER,570.0,4496.0,10,0,1062,0,0,0
2025-07-10,AIR_FILTER,468.0,4028.0,10,0,1058,0,1,0
2025-07-11,AIR_FILTER,455.0,3573.0,10,0,1085,0,1,0
2025-07-12,AIR_FILTER,489.0,3084.0,10,0,1130,0,1,0
2025-07-13,AIR_FILTER,553.0,2531.0,10,0,1036,0,0,0
2025-07-14,AIR_FILTER,423.0,6240.0,10,0,900,4132,0,0
2025-07-15,AIR_FILTER,502.0,5738.0,10,0,983,0,0,0
2025-07-16,AIR_FILTER,497.0,5241.0,10,0,994,0,0,0
2025-07-17,AIR_FILTER,427.0,4814.0,10,0,898,0,0,0
2025-07-18,AIR_FILTER,423.0,4391.0,10,0,888,0,0,0
2025-07-19,AIR_FILTER,506.0,3885.0,10,0,872,0,0,0
2025-07-20,AIR_FILTER,412.0,3473.0,10,0,843,0,0,0
2025-07-21,AIR_FILTER,423.0,3050.0,10,0,858,0,0,0
2025-07-22,AIR_FILTER,490.0,2560.0,10,0,900,0,0,0
2025-07-23,AIR_FILTER,428.0,6240.0,10,0,834,4108,0,0
2025-07-24,AIR_FILTER,484.0,5756.0,15,1,930,0,0,0
2025-07-25,AIR_FILTER,447.0,5309.0,10,0,847,0,0,0
2025-07-26,AIR_FILTER,487.0,4822.0,10,0,930,0,0,0
2025-07-27,AIR_FILTER,435.0,4387.0,10,0,921,0,0,0
2025-07-28,AIR_FILTER,465.0,3922.0,10,0,893,0,0,0
2025-07-29,AIR_FILTER,449.0,3473.0,10,0,924,0,0,0
2025-07-30,AIR_FILTER,529.0,2944.0,10,0,980,0,0,0
2025-07-31,AIR_FILTER,541.0,2403.0,10,0,1055,0,0,0
